date,open,close,high,low,volume,amount
2026-01-05,1.56,1.635,1.635,1.555,900534118.0,1449659802.113
2026-01-06,1.632,1.693,1.729,1.621,840761877.0,1421969774.984
2026-01-07,1.742,1.82,1.828,1.741,1332519115.0,2378993895.017
2026-01-08,1.807,1.805,1.847,1.795,996837250.0,1809499333.766
2026-01-09,1.773,1.8,1.808,1.766,1223654080.0,2186414221.532
2026-01-12,1.805,1.823,1.849,1.801,1196603150.0,2180363142.006
2026-01-13,1.81,1.765,1.844,1.756,842443084.0,1510386206.038
2026-01-14,1.765,1.805,1.85,1.764,1001818752.0,1808947222.352
2026-01-15,1.783,1.901,1.901,1.778,1528141223.0,2820901319.714
2026-01-16,1.928,1.964,1.98,1.911,1888583567.0,3688779645.815
2026-01-19,1.984,1.954,1.992,1.933,1460109103.0,2861559857.609
2026-01-20,1.933,1.942,1.965,1.914,1059052491.0,2052541053.455
2026-01-21,1.925,1.945,1.979,1.92,1200696603.0,2335352270.156
2026-01-22,1.968,1.899,1.974,1.883,1295383424.0,2467639680.648
2026-01-23,1.889,1.946,1.946,1.869,1186637073.0,2259758441.945
2026-01-26,1.925,1.865,1.929,1.851,1366906131.0,2560922339.824
2026-01-27,1.852,1.904,1.92,1.846,1044989164.0,1980628639.363
2026-01-28,1.918,1.931,1.941,1.89,993000646.0,1904992711.711
2026-01-29,1.918,1.844,1.918,1.841,1513369231.0,2832246863.706
2026-01-30,1.828,1.841,1.859,1.789,984355169.0,1807068751.236
2026-02-02,1.818,1.747,1.823,1.745,1241342882.0,2205836489.197
2026-02-03,1.781,1.805,1.811,1.765,988719194.0,1770133414.183
2026-02-04,1.783,1.799,1.815,1.771,605674789.0,1085817333.316
2026-02-05,1.761,1.796,1.815,1.734,848140860.0,1501241424.983
2026-02-06,1.769,1.786,1.815,1.769,638043454.0,1146520620.154
2026-02-09,1.822,1.825,1.837,1.804,618319636.0,1125860141.986
2026-02-10,1.827,1.822,1.843,1.81,549749082.0,1001830182.901
2026-02-11,1.811,1.803,1.825,1.798,365659443.0,661651142.104
2026-02-12,1.813,1.814,1.825,1.792,584639771.0,1058264339.927
2026-02-13,1.802,1.832,1.861,1.802,713605190.0,1315255277.597
2026-02-24,1.854,1.843,1.855,1.795,527578971.0,965574628.168
2026-02-25,1.844,1.927,1.944,1.823,1186595669.0,2252690251.294
2026-02-26,1.918,1.947,1.965,1.885,781189961.0,1503041317.271
2026-02-27,1.91,1.905,1.918,1.886,820179176.0,1558029736.232
2026-03-02,1.855,1.869,1.915,1.855,692659256.0,1303443027.562
2026-03-03,1.869,1.767,1.894,1.762,1077991605.0,1950815802.816
2026-03-04,1.74,1.762,1.796,1.74,760162097.0,1342499154.307
2026-03-05,1.798,1.791,1.831,1.772,793205252.0,1430006975.156
2026-03-06,1.771,1.769,1.8,1.766,533183238.0,948444108.056
2026-03-09,1.707,1.72,1.728,1.665,1101247338.0,1871206091.846
2026-03-10,1.759,1.763,1.773,1.735,684191675.0,1203381879.87
2026-03-11,1.763,1.741,1.77,1.729,876098406.0,1526001498.872
2026-03-12,1.732,1.713,1.753,1.695,521717890.0,896211644.105
2026-03-13,1.694,1.697,1.73,1.685,476393500.0,811555992.6
2026-03-16,1.691,1.721,1.722,1.652,956579549.0,1614735173.045
2026-03-17,1.721,1.672,1.728,1.669,631157693.0,1071310380.109
2026-03-18,1.68,1.709,1.712,1.675,742061800.0,1258646278.962
2026-03-19,1.678,1.67,1.693,1.662,514769889.0,862648794.977
2026-03-20,1.679,1.66,1.704,1.659,725842456.0,1222155962.632
2026-03-23,1.631,1.584,1.646,1.572,858980613.0,1378600611.185
2026-03-24,1.608,1.609,1.613,1.57,613339600.0,977984695.4
2026-03-25,1.628,1.658,1.68,1.628,944571637.0,1570610150.382
2026-03-26,1.642,1.621,1.65,1.616,423450457.0,691675788.178
2026-03-27,1.59,1.66,1.67,1.59,537358596.0,881764838.984
2026-03-30,0.812,0.852,0.855,0.812,1194346564.0,999087433.194
2026-03-31,0.845,0.819,0.848,0.816,1800579867.0,1492017769.112
2026-04-01,0.838,0.833,0.846,0.828,1147116636.0,958330094.768
2026-04-02,0.832,0.804,0.832,0.796,1253423353.0,1013912560.744
2026-04-03,0.806,0.802,0.813,0.8,769027006.0,620105463.755
2026-04-07,0.806,0.806,0.816,0.803,767849682.0,621464778.051
2026-04-08,0.835,0.867,0.867,0.831,2269790621.0,1931014772.059
2026-04-09,0.857,0.875,0.888,0.852,2120646339.0,1855967027.818
2026-04-10,0.888,0.885,0.899,0.883,1774793190.0,1580976763.354
2026-04-13,0.875,0.875,0.886,0.871,1153780159.0,1012174688.49
2026-04-14,0.889,0.902,0.911,0.884,1970166842.0,1767381895.333
2026-04-15,0.911,0.886,0.912,0.881,1726583134.0,1547570080.153
2026-04-16,0.888,0.899,0.9,0.88,1043852106.0,932045882.972
2026-04-17,0.892,0.899,0.906,0.882,1129228457.0,1011514355.331
2026-04-20,0.889,0.908,0.912,0.882,1219210632.0,1097238714.376
2026-04-21,0.908,0.896,0.908,0.886,1654086937.0,1475750502.314
2026-04-22,0.891,0.922,0.924,0.891,2169622226.0,1985838094.823
2026-04-23,0.927,0.911,0.93,0.901,1498463453.0,1369879662.747
2026-04-24,0.911,0.919,0.928,0.906,1569533142.0,1442078447.255
2026-04-27,0.93,0.975,0.988,0.925,2440151237.0,2353180709.713
2026-04-28,0.968,0.974,1.002,0.955,2287311687.0,2242436049.796
2026-04-29,0.96,0.974,0.974,0.942,1695358695.0,1631162087.721
2026-04-30,0.974,1.005,1.015,0.964,1868030374.0,1854982265.194
2026-05-06,1.037,1.026,1.073,1.026,2200019835.0,2295582249.714
2026-05-07,1.028,1.05,1.053,1.017,1319296525.0,1368432198.053
2026-05-08,1.033,1.029,1.05,1.018,1526987909.0,1572815470.504
2026-05-11,1.047,1.1,1.113,1.045,2428083110.0,2637122830.083
2026-05-12,1.1,1.123,1.133,1.078,1773541042.0,1968858092.13
2026-05-13,1.097,1.169,1.173,1.096,2046576527.0,2327766138.888
2026-05-14,1.175,1.142,1.177,1.135,1998764158.0,2313908924.384
2026-05-15,1.144,1.194,1.25,1.11,3429179470.0,4056905863.338
2026-05-18,1.208,1.208,1.242,1.187,2262655206.0,2742706539.298
2026-05-19,1.184,1.269,1.269,1.171,3062892387.0,3748023998.626
2026-05-20,1.263,1.336,1.345,1.261,3320879492.0,4342043692.55
