date,open,close,high,low,volume
2020-12-03,42.0157528800,41.5587341700,42.0906739800,41.3040024300,20871763
2020-12-04,41.5362578400,41.8584185700,41.8584185700,41.1241917900,16376492
2020-12-07,41.7535290300,40.6297125300,41.7610211400,40.5398072100,31831564
2020-12-08,40.6297125300,40.0378358400,40.9668574800,40.0228516200,21819340
2020-12-09,40.0378358400,39.6557382300,40.3225360200,39.6107855700,18962758
2020-12-10,39.5658329100,39.6407540100,39.8505330900,39.3710380500,16007381
2020-12-11,39.6407540100,39.2961169500,39.9404384100,39.0189088800,18133337
2020-12-14,39.3036090600,38.9739562200,39.4534512600,38.6443033800,19877193
2020-12-15,38.9739562200,39.8280567600,39.9704068500,38.7192244800,20359830
2020-12-16,39.3335775000,39.4834197000,39.6182776800,39.1837353000,16618362
2020-12-17,39.3635459400,39.6332619000,39.8205646500,38.8765587900,20026320
2020-12-18,39.6407540100,39.8355488700,40.2476149200,39.5208802500,19517792
2020-12-21,39.4084986000,39.5508486900,39.7606277700,39.1837353000,19153216
2020-12-22,39.5508486900,38.6068428300,39.6332619000,38.5843665000,32372096
2020-12-23,38.5843665000,38.3970637500,38.7267165900,38.1198556800,21399944
2020-12-24,38.3970637500,38.4944611800,39.0488773200,38.2022688900,16776697
2020-12-25,38.5019532900,38.3146505400,38.5169375100,38.1198556800,15563697
2020-12-28,38.3221426500,37.6029000900,38.3521110900,37.4755342200,35833389
2020-12-29,37.8351555000,38.5693822800,38.9364956700,37.5129947700,27531891
2020-12-30,38.3596032000,38.4644927400,38.5019532900,37.9325529300,19481925
2020-12-31,38.5094454000,38.6742718200,39.2062116300,38.2996663200,26814450
2021-01-04,38.7342087000,39.1687510800,39.2811327300,38.4420164100,31900434
2021-01-05,39.1462747500,38.8166219100,39.1987195200,38.2172531100,41983750
2021-01-06,38.8241140200,41.8659106800,42.6301059000,38.8241140200,111772803
2021-01-07,41.2140971100,41.1541602300,41.2440655500,40.1127569400,68864293
2021-01-08,41.3564472000,42.2929609500,42.4652794800,41.3264787600,66114248
2021-01-11,43.1545536000,42.3379136100,43.5741117600,42.0007686600,65944693
2021-01-12,42.3454057200,42.6600743400,42.7799481000,41.5062894000,43073145
2021-01-13,42.6600743400,42.9297903000,44.1135436800,42.2629925100,54063426
2021-01-14,42.7050270000,42.0981660900,42.9073139700,41.7460369200,40523883
2021-01-15,41.8059738000,41.6411473800,42.0906739800,41.2140971100,32552383
2021-01-18,41.2140971100,41.3414629800,41.4163840800,40.5772677600,36663268
2021-01-19,41.4538446300,41.2590497700,41.5812105000,40.4573940000,39926495
2021-01-20,41.2066050000,40.4573940000,41.2066050000,40.3749807900,31226787
2021-01-21,40.4573940000,39.8954857500,40.5997440900,39.7156751100,46311674
2021-01-22,39.9329463000,39.1687510800,39.9853910700,39.0413852100,37590552
2021-01-25,38.9964325500,39.7381514400,40.1352332700,38.4420164100,58857853
2021-01-26,39.1837353000,38.9065272300,39.5583408000,38.5094454000,47903790
2021-01-27,38.9439877800,38.7342087000,39.5508486900,38.6218270500,35909959
2021-01-28,38.3670953100,38.0599188000,38.5019532900,37.8501397200,38944230
2021-01-29,38.2022688900,37.7902028400,38.3596032000,37.4605500000,41319283
2021-02-01,37.8351555000,37.8351555000,37.9100766000,37.4605500000,30905188
2021-02-02,37.9475371500,37.4605500000,37.9700134800,37.0859445000,59968497
2021-02-03,37.4605500000,37.2208024800,37.6628369700,36.8611812000,33248670
2021-02-04,37.1533734900,36.7113390000,37.1533734900,36.0295569900,43365422
2021-02-05,36.6888626700,37.6029000900,38.0374424700,36.3442256100,42428143
2021-02-08,37.6029000900,38.3745874200,38.5469059500,37.4155973400,36044909
2021-02-09,38.5019532900,38.2996663200,38.5094454000,37.8501397200,32553579
2021-02-10,38.2846821000,38.8765587900,39.0189088800,37.9700134800,33745876
2021-02-18,39.5733250200,38.9215114500,40.3000596900,38.5843665000,46465186
2021-02-19,39.0264009900,40.9518732600,41.1017154600,38.7342087000,79049976
2021-02-22,41.3189866500,40.7645705100,42.1056582000,40.7570784000,79798068
2021-02-23,40.1577096000,39.3335775000,40.6971415200,39.2436721800,52371597
2021-02-24,39.7006908900,39.8505330900,40.5622835400,39.4534512600,43130900
2021-02-25,40.3000596900,40.8694600500,41.1017154600,39.5583408000,49916020
2021-02-26,39.9554226300,39.9629147400,40.6372046400,39.7156751100,31703251
2021-03-01,39.9629147400,39.8130725400,40.3674886800,39.4234828200,29281209
2021-03-02,39.7306593300,40.0378358400,40.7870468400,39.4909118100,38877001
2021-03-03,40.0827885000,40.6671730800,40.7570784000,39.7156751100,35594009
2021-03-04,40.3300281300,39.9179620800,40.6596809700,39.7156751100,30060182
2021-03-05,39.5583408000,38.3670953100,39.6482461200,38.3296347600,44917195
2021-03-08,38.9889404400,38.2846821000,39.6107855700,38.2472215500,36562862
2021-03-09,38.4270321900,37.8501397200,38.8690666800,37.3856289000,35642982
2021-03-10,38.1348399000,38.2172531100,38.3970637500,37.7227738500,20524243
2021-03-11,38.8091298000,39.8430409800,40.2176464800,38.8016376900,58271078
2021-03-12,40.1202490500,40.7720626200,41.1241917900,39.7156751100,61570894
2021-03-15,40.5023466600,40.3450123500,41.1166996800,39.9554226300,38837450
2021-03-16,40.3824729000,40.4573940000,40.5622835400,39.7681198800,23447840
2021-03-17,40.4948545500,39.7606277700,40.5098387700,39.4684354800,25461315
2021-03-18,39.8205646500,39.6707224500,40.1951701500,39.4909118100,21543606
2021-03-19,39.3260853900,38.6293191600,39.3335775000,38.5843665000,27367786
2021-03-22,38.6293191600,38.9439877800,38.9589720000,38.2022688900,19632177
2021-03-23,39.1537668600,38.7192244800,40.0752963900,38.5019532900,37038345
2021-03-24,38.4045558600,38.0074740300,38.7491929200,37.9250608200,27616489
2021-03-25,38.0374424700,38.1348399000,38.3521110900,37.7002975200,23352313
2021-03-26,38.3970637500,38.4570006300,38.6218270500,37.9849977000,28553458
2021-03-29,38.7491929200,38.7192244800,39.2586564000,38.6443033800,35129879
2021-03-30,38.7267165900,38.6592876000,38.8990351200,38.5319217300,28209031
2021-03-31,38.7267165900,38.3745874200,38.7866534700,38.1423320100,17789612
2021-04-01,38.5094454000,38.5244296200,38.5244296200,38.2097610000,16655179
2021-04-02,38.5244296200,38.4570006300,38.5843665000,38.2921742100,17209383
2021-04-06,38.4794769600,38.2846821000,38.5768743900,38.2472215500,18397249
2021-04-07,38.1348399000,38.6817639300,38.6967481500,37.6103922000,31300922
2021-04-08,38.5094454000,38.3446189800,38.5169375100,38.1348399000,17938003
2021-04-09,38.3446189800,37.9550292600,38.3446189800,37.8201712800,16192563
2021-04-12,37.9550292600,37.6253764200,38.0149661400,37.6178843100,17070324
2021-04-13,37.6253764200,37.4680421100,37.7827107300,37.3481683500,16998408
2021-04-14,37.6478527500,37.7152817400,37.8051870600,37.5055026600,11078849
2021-04-15,37.6928054100,37.4230894500,37.6928054100,37.2357867000,13325809
2021-04-16,37.4455657800,37.7527422900,37.8351555000,37.4305815600,11156221
2021-04-19,37.7527422900,38.0449345800,38.0674109100,37.5354711000,18775401
2021-04-20,38.1348399000,37.8351555000,38.1423320100,37.8126791700,15800227
2021-04-21,37.7602344000,37.6103922000,37.7602344000,37.3856289000,14897503
2021-04-22,37.5729316500,37.5504553200,37.7377580700,37.4605500000,12540887
2021-04-23,37.5504553200,37.4980105500,37.6553448600,37.4305815600,17302612
2021-04-26,37.4830263300,37.1383892700,37.6853133000,37.0859445000,24406139
2021-04-27,37.0709602800,36.6214336800,37.0784523900,36.5614968000,21892521
2021-04-28,36.7188311100,37.0559760600,37.4006131200,36.7113390000,15671387
2021-04-29,37.0934366100,37.2657551400,37.3107078000,36.8087364300,14678050
2021-04-30,37.0859445000,36.7338153300,37.2432788100,36.6738784500,17789852
2021-05-06,36.7487995500,36.9960391800,37.2732472500,36.7487995500,16231118
2021-05-07,36.9885470700,37.6403606400,37.9100766000,36.9885470700,30702264
2021-05-10,37.7602344000,37.5429632100,38.1573162300,37.1608656000,23474199
2021-05-11,37.4006131200,37.0334997300,37.4006131200,36.5614968000,20014952
2021-05-12,36.8611812000,36.9361023000,37.1833419300,36.7862601000,11907758
2021-05-13,36.8312127600,36.7113390000,36.9361023000,36.6364179000,15038840
2021-05-14,36.7113390000,37.3331841300,37.3781367900,36.7113390000,20465608
2021-05-17,37.3556604600,37.7002975200,38.0599188000,37.3556604600,23673109
2021-05-18,37.7152817400,37.3781367900,37.7452501800,37.2357867000,13414182
2021-05-19,37.3781367900,37.0934366100,37.3781367900,36.8986417500,13747390
2021-05-20,37.0709602800,36.9960391800,37.0859445000,36.7487995500,14627244
2021-05-21,37.0409918400,36.8012443200,37.2282945900,36.7862601000,14708469
2021-05-24,36.8312127600,36.7188311100,36.8312127600,36.6214336800,14301090
2021-05-25,36.7188311100,37.2133103700,37.2582630300,36.6214336800,24479936
2021-05-26,37.2208024800,37.2208024800,37.4305815600,37.0709602800,18190286
2021-05-27,37.2507709200,37.1084208300,37.4455657800,37.0634681700,22850629
2021-05-28,37.1983261500,36.7487995500,37.3107078000,36.7113390000,27759341
2021-05-31,36.8536890900,36.7338153300,36.8536890900,36.5614968000,24776290
2021-06-01,36.7263232200,36.5240362500,36.7263232200,36.3741940500,21807665
2021-06-02,36.5165441400,36.2243518500,36.5165441400,36.1868913000,21677218
2021-06-03,36.1868913000,36.2693045100,36.4041624900,36.1344465300,17361952
2021-06-04,36.2693045100,36.1719070800,36.5165441400,36.0745096500,19608898
2021-06-07,36.1719070800,36.3741940500,36.4790835900,35.9621280000,21614750
2021-06-08,36.2618124000,36.6588942300,36.6588942300,36.1868913000,21957011
2021-06-09,36.8611812000,36.5614968000,36.8836575300,36.5315283600,17984091
2021-06-10,36.5764810200,36.2842887300,36.7862601000,36.2842887300,19571881
2021-06-11,36.4566072600,36.0295569900,36.4715914800,36.0220648800,18815124
2021-06-15,36.0370491000,35.3402828700,36.1719070800,35.2578696600,24106813
2021-06-16,35.3702513100,35.2728538800,35.5126014000,34.8907562700,24018819
2021-06-17,35.2258011000,34.4334167100,35.2336464900,34.4020351500,26520670
2021-06-18,34.4334167100,33.5704238100,34.4491074900,33.3978252300,32227153
2021-06-21,33.2644536000,32.1033358800,33.2644536000,32.0248819800,47810074
2021-06-22,32.0797997100,32.4720692100,32.9271018300,32.0484181500,25946553
2021-06-23,32.4877599900,32.8564933200,33.0604734600,32.4799146000,18373416
2021-06-24,32.9506380000,32.5505231100,33.0212465100,32.3308521900,14546330
2021-06-25,32.6760493500,33.0134011200,33.1153911900,32.5583685000,17034117
