date,open,close,high,low,volume
2020-04-13,3.3454414500,3.3188199000,3.3543153000,3.3099460500,297099840
2020-04-14,3.3365676000,3.4075584000,3.4075584000,3.3276937500,378065536
2020-04-15,3.4075584000,3.4075584000,3.4519276500,3.3809368500,488859568
2020-04-16,3.3720630000,3.3809368500,3.4164322500,3.3365676000,374223600
2020-04-17,3.4164322500,3.4519276500,3.5140446000,3.4164322500,789678512
2020-04-20,3.4430538000,3.4164322500,3.4430538000,3.3543153000,576718368
2020-04-21,3.3898107000,3.3720630000,3.3898107000,3.3365676000,420931392
2020-04-22,3.3454414500,3.3809368500,3.3898107000,3.3276937500,327253184
2020-04-23,3.3986845500,3.3454414500,3.3986845500,3.3365676000,337746688
2020-04-24,3.3365676000,3.2833245000,3.3631891500,3.2655768000,521718112
2020-04-27,3.2833245000,3.2567029500,3.3099460500,3.2478291000,370390752
2020-04-28,3.2300814000,3.1413429000,3.2389552500,2.9727397500,928137472
2020-04-29,3.1147213500,3.1679644500,3.2212075500,3.0880998000,505944080
2020-04-30,3.1945860000,3.3365676000,3.3631891500,3.1857121500,906828576
2020-05-06,3.2833245000,3.3898107000,3.3986845500,3.2655768000,769871200
2020-05-07,3.4075584000,3.3454414500,3.4341799500,3.3365676000,516513264
2020-05-08,3.3720630000,3.4253061000,3.4430538000,3.3631891500,668395488
2020-05-11,3.4608015000,3.5051707500,3.5761615500,3.4430538000,1004690256
2020-05-12,3.5140446000,3.4785492000,3.5229184500,3.4164322500,516048016
2020-05-13,3.4430538000,3.4608015000,3.4962969000,3.4164322500,489992976
2020-05-14,3.4253061000,3.4253061000,3.4696753500,3.4164322500,441420960
2020-05-15,3.4430538000,3.4874230500,3.5406661500,3.3986845500,769228032
2020-05-18,3.4785492000,3.3720630000,3.4785492000,3.3543153000,853971840
2020-05-19,3.4075584000,3.4164322500,3.4341799500,3.3809368500,438434544
2020-05-20,3.4253061000,3.4696753500,3.5317923000,3.3986845500,845254608
2020-05-21,3.4962969000,3.4341799500,3.5051707500,3.4075584000,562786560
2020-05-22,3.4164322500,3.3454414500,3.4253061000,3.3276937500,548595440
2020-05-25,3.3276937500,3.2921983500,3.3365676000,3.2744506500,329049904
2020-05-26,3.3099460500,3.3454414500,3.3543153000,3.3010722000,278999216
2020-05-27,3.3543153000,3.2921983500,3.3543153000,3.2833245000,248960915
2020-05-28,3.2921983500,3.2833245000,3.3365676000,3.2389552500,333314656
2020-05-29,3.2744506500,3.2921983500,3.3543153000,3.2478291000,432431216
2020-06-01,3.3099460500,3.4874230500,3.4962969000,3.3010722000,1060086944
2020-06-02,3.5140446000,3.7713862500,3.8335032000,3.4962969000,2236567504
2020-06-03,3.8157555000,3.7536385500,3.8689986000,3.7181431500,1661517328
2020-06-04,3.8512509000,3.8423770500,3.9222417000,3.8246293500,1405775456
2020-06-05,3.8778724500,3.8512509000,3.9222417000,3.7802601000,1004476224
2020-06-08,3.9666109500,4.2062049000,4.2328264500,3.9577371000,2426070928
2020-06-09,4.1263402500,4.0819710000,4.1618356500,4.0198540500,1567739376
2020-06-10,4.0553494500,4.2594480000,4.3038172500,4.0109802000,1734440672
2020-06-11,4.2150787500,4.1263402500,4.2771957000,4.0730971500,1278418256
2020-06-12,3.9932325000,4.1085925500,4.1884572000,3.9932325000,1025448720
2020-06-15,3.9843586500,3.9222417000,4.1085925500,3.9044940000,1245596432
2020-06-16,4.0730971500,4.0287279000,4.0997187000,3.9843586500,798264304
2020-06-17,4.0198540500,3.9488632500,4.0198540500,3.9044940000,817586400
2020-06-18,3.9488632500,4.0376017500,4.0819710000,3.9399894000,1115449120
2020-06-19,4.0376017500,4.0730971500,4.0908448500,3.9932325000,1058526944
2020-06-22,4.1174664000,4.0819710000,4.1529618000,4.0464756000,990596352
2020-06-23,4.1618356500,4.0819710000,4.2417003000,4.0553494500,1143179680
2020-06-24,4.1085925500,4.0198540500,4.1174664000,3.9577371000,815947152
2020-06-29,4.0198540500,4.1085925500,4.1618356500,3.9932325000,990861040
2020-06-30,4.1174664000,4.1440879500,4.1618356500,4.0908448500,817576832
2020-07-01,4.1263402500,4.1263402500,4.1263402500,4.0376017500,781685136
2020-07-02,4.1263402500,4.3215649500,4.3215649500,4.0819710000,1503555920
2020-07-03,4.2949434000,4.2594480000,4.2949434000,4.1973310500,1084974224
2020-07-06,4.2683594200,4.4644009800,4.4822229400,4.2327155000,1652987088
2020-07-07,4.5713327400,4.6247986200,4.8119292000,4.5713327400,2095361984
2020-07-08,4.7406413600,4.7049974400,4.7941072400,4.5178668600,1429007360
2020-07-09,4.6426205800,4.7406413600,4.8743060600,4.6158876400,1612333520
2020-07-10,4.6515315600,4.5267778400,4.6782645000,4.4911339200,1552773920
2020-07-13,4.4911339200,4.6871754800,4.6960864600,4.4733119600,1390252880
2020-07-14,4.7139084200,4.6069766600,4.7941072400,4.5089558800,1308604832
2020-07-15,4.6158876400,4.4020241200,4.6337096000,4.3752911800,1095830352
2020-07-16,4.4198460800,4.1792496200,4.4911339200,4.1346947200,1313399104
2020-07-17,4.1881606000,4.1257837400,4.2327155000,4.0366739400,987903600
2020-07-20,4.1792496200,4.2950923600,4.2950923600,4.1436057000,889982672
2020-07-21,4.3218253000,4.4020241200,4.4822229400,4.2772704000,1106386048
2020-07-22,4.3842021600,4.4020241200,4.4911339200,4.3485582400,893935552
2020-07-23,4.3663802000,4.2594484400,4.3752911800,4.1436057000,1151037856
2020-07-24,4.2148935400,4.0277629600,4.2505374600,4.0099410000,932804640
2020-07-27,4.0277629600,3.9832080600,4.0723178600,3.9386531600,558384352
2020-07-28,4.0188519800,4.0901398200,4.1436057000,4.0188519800,621664864
2020-07-29,4.0634068800,4.1703386400,4.1703386400,4.0188519800,659823168
2020-07-30,4.1881606000,4.0901398200,4.2148935400,4.0812288400,588890528
2020-07-31,4.0990508000,4.1614276600,4.2238045200,4.0812288400,678047536
2020-08-03,4.2059825600,4.2772704000,4.2950923600,4.1881606000,841187216
2020-08-04,4.2950923600,4.2327155000,4.3040033400,4.1881606000,698983264
2020-08-05,4.2683594200,4.2505374600,4.2861813800,4.1436057000,871355808
2020-08-06,4.3218253000,4.3931131400,4.4020241200,4.2327155000,1558451120
2020-08-07,4.3485582400,4.2683594200,4.3574692200,4.1970715800,891789488
2020-08-10,4.2148935400,4.2772704000,4.3396472600,4.1792496200,712690800
2020-08-11,4.2594484400,4.1792496200,4.3574692200,4.1525166800,753383728
2020-08-12,4.1436057000,4.1792496200,4.1970715800,4.0723178600,657330208
2020-08-13,4.1970715800,4.3218253000,4.3752911800,4.1703386400,1145516768
2020-08-14,4.3129143200,4.4020241200,4.4733119600,4.2950923600,1151458432
2020-08-17,4.5535107800,4.6604425400,4.7762852800,4.5445998000,2025349808
2020-08-18,4.7049974400,4.6693535200,4.7228194000,4.5624217600,1268504320
2020-08-19,4.6515315600,4.5713327400,4.7406413600,4.5535107800,1066990800
2020-08-20,4.5267778400,4.6158876400,4.6604425400,4.4822229400,932314736
2020-08-21,4.7495523400,4.6247986200,4.8386621400,4.5980656800,919922688
2020-08-24,4.6515315600,4.8653950800,4.9723268400,4.6337096000,1702503008
2020-08-25,4.8653950800,4.7673743000,4.8832170400,4.7139084200,1051528848
2020-08-26,4.7139084200,4.5000449000,4.7495523400,4.4822229400,1136279792
2020-08-27,4.5089558800,4.5624217600,4.5802437200,4.4822229400,613368784
2020-08-28,4.5891547000,4.8386621400,4.8832170400,4.5713327400,1510006192
2020-08-31,5.0347037000,4.9010390000,5.0792586000,4.8832170400,1740936560
2020-09-01,4.9277719400,4.9634158600,4.9901488000,4.8921280200,738618080
2020-09-02,5.0079707600,5.1149025200,5.1683684000,4.9277719400,1416863008
2020-09-03,5.1505464400,5.0881695800,5.1505464400,4.9901488000,1136397568
2020-09-04,4.9455939000,5.0079707600,5.0614366400,4.9188609600,746424912
2020-09-07,5.0079707600,4.7941072400,5.0257927200,4.7139084200,944242576
2020-09-08,4.7941072400,4.9099499800,4.9188609600,4.7139084200,750693504
2020-09-09,4.8297511600,4.7228194000,4.8386621400,4.7049974400,714243136
2020-09-10,4.7851962600,4.5356888200,4.8030182200,4.5178668600,863872944
2020-09-11,4.5445998000,4.6693535200,4.6960864600,4.4644009800,602492768
2020-09-14,4.6871754800,4.6693535200,4.7584633200,4.6158876400,521062000
2020-09-15,4.6693535200,4.6515315600,4.6693535200,4.5713327400,401237232
2020-09-16,4.6247986200,4.5980656800,4.7049974400,4.5535107800,420433760
2020-09-17,4.5713327400,4.6604425400,4.7049974400,4.5445998000,567816720
2020-09-18,4.6693535200,4.6960864600,4.6960864600,4.5624217600,725082768
2020-09-21,4.6693535200,4.5713327400,4.7139084200,4.5624217600,621992816
2020-09-22,4.5089558800,4.5178668600,4.5891547000,4.5000449000,523093008
2020-09-23,4.5356888200,4.5624217600,4.5980656800,4.4733119600,467430336
2020-09-24,4.5445998000,4.3752911800,4.5445998000,4.3574692200,769789312
2020-09-25,4.3663802000,4.3307362800,4.4020241200,4.2861813800,435924672
2020-09-28,4.3752911800,4.3396472600,4.4020241200,4.3307362800,327042160
2020-09-29,4.3752911800,4.4733119600,4.5535107800,4.3574692200,584754432
2020-09-30,4.4822229400,4.3752911800,4.4911339200,4.3485582400,487004000
2020-10-09,4.5089558800,4.6337096000,4.6604425400,4.4554900000,784811568
2020-10-12,4.6515315600,4.6782645000,4.6871754800,4.5980656800,817117168
2020-10-13,4.6337096000,4.6069766600,4.6426205800,4.5802437200,556884192
2020-10-14,4.6069766600,4.5000449000,4.6069766600,4.4465790200,754901232
2020-10-15,4.4554900000,4.4287570600,4.4911339200,4.4109351000,520895344
2020-10-16,4.4198460800,4.3842021600,4.4376680400,4.3396472600,460342800
2020-10-19,4.4020241200,4.3218253000,4.4287570600,4.3129143200,450668560
2020-10-20,4.3396472600,4.3931131400,4.4020241200,4.2059825600,644063920
2020-10-21,4.3842021600,4.3129143200,4.3842021600,4.2683594200,461695776
2020-10-22,4.2772704000,4.3396472600,4.3842021600,4.2594484400,455064336
2020-10-23,4.3485582400,4.2683594200,4.3842021600,4.2505374600,392439152
2020-10-26,4.2505374600,4.2683594200,4.3040033400,4.2148935400,296018688
2020-10-27,4.2416264800,4.2327155000,4.2683594200,4.1614276600,373190784
2020-10-28,4.2238045200,4.2683594200,4.3040033400,4.1436057000,474953168
2020-10-29,4.1881606000,4.3218253000,4.3574692200,4.1614276600,646730528
2020-10-30,4.3931131400,4.2148935400,4.4198460800,4.2059825600,771878112
2020-11-02,4.2505374600,4.4287570600,4.4465790200,4.2059825600,1087027024
2020-11-03,4.4376680400,4.5089558800,4.5713327400,4.4109351000,937056432
2020-11-04,4.4733119600,4.4911339200,4.5178668600,4.4376680400,492012928
2020-11-05,4.5356888200,4.5535107800,4.5713327400,4.4822229400,779053952
2020-11-06,4.5713327400,4.6693535200,4.7406413600,4.5356888200,1347754672
2020-11-09,4.7228194000,4.7673743000,4.8297511600,4.6693535200,1291881472
2020-11-10,4.7317303800,4.8475731200,4.8653950800,4.6871754800,1093602016
2020-11-11,4.7673743000,4.6069766600,4.7851962600,4.5980656800,1183139744
2020-11-12,4.6247986200,4.7851962600,4.8208401800,4.5891547000,1126551760
2020-11-13,4.7495523400,4.7762852800,4.8208401800,4.7139084200,877614576
2020-11-16,4.8119292000,4.7941072400,4.8297511600,4.7139084200,663797360
2020-11-17,4.7406413600,4.6960864600,4.7584633200,4.5980656800,815975376
2020-11-18,4.7139084200,4.8475731200,4.9277719400,4.6960864600,1248650608
2020-11-19,4.8564841000,4.8030182200,4.8921280200,4.7406413600,745522960
2020-11-20,4.7228194000,4.8030182200,4.8297511600,4.6871754800,610105952
2020-11-23,4.7941072400,4.8208401800,4.8475731200,4.7406413600,742042464
2020-11-24,4.8119292000,4.8030182200,4.8743060600,4.7941072400,674086016
2020-11-25,4.8119292000,4.7673743000,4.9188609600,4.7584633200,903419264
2020-11-26,4.7495523400,4.6426205800,4.7673743000,4.6158876400,863891984
2020-11-27,4.6515315600,4.6693535200,4.6871754800,4.5980656800,531887872
2020-11-30,4.6871754800,4.8208401800,4.9099499800,4.6426205800,1360975568
2020-12-01,4.8743060600,4.9901488000,5.0347037000,4.8297511600,1325980672
2020-12-02,4.9990597800,5.1059915400,5.1951013400,4.9634158600,1768512848
2020-12-03,5.1059915400,4.8921280200,5.1149025200,4.8832170400,1186878304
2020-12-04,4.8564841000,4.7762852800,4.9010390000,4.7406413600,830751184
2020-12-07,4.7851962600,4.7049974400,4.8030182200,4.6871754800,686862064
2020-12-08,4.7049974400,4.6782645000,4.7406413600,4.6604425400,667842784
2020-12-09,4.6782645000,4.6069766600,4.6960864600,4.5980656800,655219888
2020-12-10,4.5891547000,4.6158876400,4.6337096000,4.4644009800,696977184
2020-12-11,4.5891547000,4.5267778400,4.6158876400,4.4465790200,758036880
2020-12-14,4.5000449000,4.6247986200,4.6426205800,4.4911339200,603001136
2020-12-15,4.6337096000,4.6960864600,4.7495523400,4.6158876400,643851008
2020-12-16,4.6604425400,4.6069766600,4.6960864600,4.5802437200,475172800
2020-12-17,4.5802437200,4.6782645000,4.6871754800,4.5089558800,469410288
2020-12-18,4.7049974400,4.6158876400,4.7049974400,4.5891547000,405024304
2020-12-21,4.6069766600,4.8119292000,4.8475731200,4.5802437200,1213856624
2020-12-22,4.8832170400,4.7584633200,4.9545048800,4.7495523400,1185791824
2020-12-23,4.8119292000,4.9723268400,4.9901488000,4.7941072400,1337286576
2020-12-24,4.9723268400,5.0703476200,5.0970805600,4.8475731200,1138182320
2020-12-25,5.0257927200,5.0703476200,5.1238135000,4.9455939000,827152336
2020-12-28,5.0792586000,5.0525256600,5.1059915400,4.9545048800,716055936
2020-12-29,5.0436146800,4.9812378200,5.2218342800,4.9634158600,1266377584
2020-12-30,4.9188609600,5.3109440800,5.3733209400,4.9010390000,1874198864
2020-12-31,5.2753001600,5.3465880000,5.3465880000,5.2396562400,1240815600
2021-01-04,5.3020331000,5.2753001600,5.3020331000,5.1416354600,1472368032
2021-01-05,5.2129233000,5.4891636800,5.5069856400,5.1772793800,1680283552
2021-01-06,5.4891636800,5.4713417200,5.5515405400,5.3911429000,1060686592
2021-01-07,5.4089648600,5.4980746600,5.5960954400,5.4000538800,1076377312
2021-01-08,5.5248076000,5.7297601400,5.7475821000,5.5248076000,1288730896
2021-01-11,5.8456028800,5.6941162200,5.9079797400,5.6139174000,1467336896
2021-01-12,5.8634248400,6.2020420800,6.2376860000,5.6228283800,1922723408
2021-01-13,6.2020420800,6.2555079600,6.5139263800,6.1574871800,1710930480
2021-01-14,6.3267958000,6.2555079600,6.6743240200,6.1663981600,1929809216
2021-01-15,6.2376860000,6.0594664000,6.3000628600,5.8277809200,2013886256
2021-01-18,5.9079797400,6.0951103200,6.1307542400,5.7297601400,1931019888
2021-01-19,6.0861993400,5.8099589600,6.1931311000,5.7832260200,1594534880
2021-01-20,5.8634248400,5.9792675800,6.1129322800,5.8366919000,1128330320
2021-01-21,6.0416444400,6.2198640400,6.3357067800,6.0416444400,1532860320
2021-01-22,6.2020420800,6.3535287400,6.3891726600,6.1396652200,1080822624
2021-01-25,6.3802616800,6.2822409000,6.4515495200,6.1931311000,1131113904
2021-01-26,6.1931311000,6.0238224800,6.2376860000,5.9347126800,1192722016
2021-01-27,6.0594664000,6.1753091400,6.2020420800,5.9614456200,958565520
2021-01-28,6.0505554200,5.6852052400,6.0951103200,5.6673832800,1503677088
2021-01-29,5.7030272000,5.5069856400,5.7208491600,5.3287660400,1696824560
2021-02-01,5.5693625000,5.5515405400,5.6050064200,5.3911429000,1156378032
2021-02-02,5.5604515200,5.6139174000,5.6406503400,5.4624307400,993427200
2021-02-03,5.5782734800,5.3287660400,5.5782734800,5.3287660400,1220714688
2021-02-04,5.3109440800,5.5069856400,5.5604515200,5.2040123200,1347822384
2021-02-05,5.5069856400,5.2485672200,5.5069856400,5.2485672200,1128165920
2021-02-08,5.2574782000,5.3287660400,5.4089648600,5.1951013400,716782560
2021-02-09,5.3465880000,5.4980746600,5.5515405400,5.3376770200,804767456
2021-02-10,5.4980746600,5.5158966200,5.5248076000,5.4535197600,682912576
2021-02-18,5.6139174000,5.4624307400,5.6495613200,5.4356978000,1031239904
2021-02-19,5.4000538800,5.5871844600,5.5960954400,5.3287660400,917026128
2021-02-22,5.5782734800,5.6406503400,5.7743150400,5.4891636800,1218420064
2021-02-23,5.6139174000,5.8099589600,5.9168907200,5.5782734800,1191922992
2021-02-24,5.7921370000,5.6317393600,5.7921370000,5.5337185800,1127113360
2021-02-25,5.6762942600,5.5871844600,5.7475821000,5.5693625000,831638576
2021-02-26,5.4000538800,5.4267868200,5.5515405400,5.3911429000,851793984
2021-03-01,5.4802527000,5.4980746600,5.5693625000,5.4267868200,640845264
2021-03-02,5.5158966200,5.4000538800,5.5248076000,5.3644099600,760807040
2021-03-03,5.4000538800,5.6584723000,5.6584723000,5.3822319200,989061088
2021-03-04,5.6139174000,5.6406503400,5.7030272000,5.5782734800,822000560
2021-03-05,5.5604515200,5.5515405400,5.6584723000,5.4356978000,1076804960
2021-03-08,5.6406503400,5.5871844600,5.8099589600,5.5693625000,1285882608
2021-03-09,5.5693625000,5.3020331000,5.5782734800,5.1683684000,1268573648
2021-03-10,5.3554989800,5.3020331000,5.4089648600,5.2040123200,887191856
2021-03-11,5.2574782000,5.2396562400,5.2574782000,5.0525256600,1049807376
2021-03-12,5.2485672200,5.4089648600,5.4535197600,5.1772793800,1043490192
2021-03-15,5.3822319200,5.4535197600,5.5069856400,5.3198550600,879350880
2021-03-16,5.4713417200,5.3644099600,5.4891636800,5.3109440800,627425840
2021-03-17,5.3198550600,5.5693625000,5.5871844600,5.2663891800,1080142080
2021-03-18,5.5515405400,5.5248076000,5.5871844600,5.4802527000,748760672
2021-03-19,5.4356978000,5.3644099600,5.4980746600,5.3287660400,680998336
2021-03-22,5.3465880000,5.6406503400,5.6584723000,5.3465880000,1265990384
2021-03-23,5.7030272000,5.6406503400,5.8099589600,5.5871844600,1012621216
2021-03-24,5.6139174000,5.5782734800,5.7119381800,5.5515405400,655710000
2021-03-25,5.5069856400,5.3822319200,5.5069856400,5.3644099600,854903760
2021-03-26,5.4089648600,5.6495613200,5.6495613200,5.3911429000,957008672
2021-03-29,5.6406503400,5.5871844600,5.7475821000,5.5693625000,672567008
2021-03-30,5.6228283800,5.6584723000,5.7386711200,5.5693625000,701244720
2021-03-31,5.6584723000,5.5871844600,5.6762942600,5.5426295600,466438864
2021-04-01,5.5871844600,5.5604515200,5.6050064200,5.4980746600,473919472
2021-04-02,5.5693625000,5.6762942600,5.7119381800,5.5158966200,873545424
2021-04-06,5.7475821000,5.6852052400,5.7475821000,5.6406503400,803647616
2021-04-07,5.7119381800,5.8456028800,5.8812468000,5.6852052400,1496761216
2021-04-08,5.7921370000,5.8010479800,5.8634248400,5.7119381800,851077744
2021-04-09,5.8099589600,5.8901577800,6.0060005200,5.7921370000,1251283680
2021-04-12,6.0060005200,5.7297601400,6.0149115000,5.7030272000,1402472064
2021-04-13,5.8723358200,5.8188699400,6.0060005200,5.6852052400,1771974160
2021-04-14,5.8277809200,6.2465969800,6.3000628600,5.8010479800,1898475360
2021-04-15,6.2376860000,6.2555079600,6.3000628600,6.1574871800,1090354048
2021-04-16,6.3089738400,6.2020420800,6.3089738400,6.0951103200,846898048
2021-04-19,6.2020420800,6.2911518800,6.3713507000,6.1842201200,1126666976
2021-04-20,6.2465969800,6.1931311000,6.2822409000,6.1574871800,731294192
2021-04-21,6.1753091400,6.3357067800,6.4248165800,6.1574871800,1006410272
2021-04-22,6.3267958000,6.3446177600,6.4159056000,6.3000628600,636837600
2021-04-23,6.3267958000,6.4871934400,6.5228373600,6.3267958000,910272672
2021-04-26,6.5317483400,6.4604605000,6.8168997000,6.4515495200,1421949776
2021-04-27,6.4248165800,6.5673922600,6.6297691200,6.3980836400,808728976
2021-04-28,6.5406593200,6.4515495200,6.5763032400,6.3535287400,914384384
2021-04-29,6.4426385400,6.4693714800,6.5941252000,6.4248165800,615649552
2021-04-30,6.5317483400,6.5317483400,6.6654130400,6.4337275600,877973888
2021-05-06,6.4159056000,6.2465969800,6.4159056000,6.2109530600,1169670992
2021-05-07,6.2376860000,5.8901577800,6.2376860000,5.8812468000,1429112912
2021-05-10,5.8812468000,5.9436236600,5.9614456200,5.8456028800,697614608
2021-05-11,5.8634248400,5.9525346400,6.0060005200,5.7654040600,697874752
2021-05-12,5.8901577800,5.8812468000,5.9168907200,5.8188699400,612700704
2021-05-13,5.8010479800,5.7208491600,5.8634248400,5.6673832800,793260736
2021-05-14,5.7654040600,5.8634248400,5.8723358200,5.7208491600,677117184
2021-05-17,5.8634248400,5.8188699400,5.9347126800,5.7743150400,742322816
2021-05-18,5.7921370000,5.8812468000,5.9168907200,5.7030272000,681328000
2021-05-19,5.8456028800,5.8812468000,5.9258017000,5.8188699400,506888720
2021-05-20,5.8634248400,5.8010479800,5.8723358200,5.7743150400,527293632
2021-05-21,5.8366919000,5.9079797400,6.0149115000,5.8366919000,822025616
2021-05-24,5.8634248400,5.7654040600,5.8723358200,5.7119381800,780888048
2021-05-25,5.7475821000,5.7921370000,5.8277809200,5.6139174000,868946800
2021-05-26,5.7654040600,5.7386711200,5.8188699400,5.7297601400,567790912
2021-05-27,5.7297601400,5.7654040600,5.8188699400,5.7030272000,569058560
2021-05-28,5.7743150400,5.6139174000,5.7832260200,5.5871844600,1150775776
2021-05-31,5.5960954400,5.6317393600,5.6673832800,5.5782734800,565001600
2021-06-01,5.6406503400,5.6673832800,5.6762942600,5.5871844600,514200960
2021-06-02,5.6584723000,5.5871844600,5.6673832800,5.5693625000,520623904
2021-06-03,5.5871844600,5.5782734800,5.6406503400,5.5515405400,432179136
2021-06-04,5.5963793400,5.5058230400,5.5963793400,5.4877117800,607995888
2021-06-07,5.4967674100,5.5329899300,5.5511011900,5.4605448900,445870464
2021-06-08,5.5239343000,5.4696005200,5.5239343000,5.4514892600,485860608
2021-06-09,5.4696005200,5.4877117800,5.5511011900,5.4514892600,496517264
2021-06-10,5.4605448900,5.3790442200,5.4786561500,5.3609329600,824985760
2021-06-11,5.3609329600,5.5420455600,5.5511011900,5.2703766600,1002002736
2021-06-15,5.5511011900,5.5329899300,5.5782680800,5.4696005200,606010112
2021-06-16,5.5239343000,5.4877117800,5.5873237100,5.4786561500,544484720
2021-06-17,5.4786561500,5.4877117800,5.5148786700,5.3971554800,510050816
2021-06-18,5.5058230400,5.7050469000,5.7412694200,5.5058230400,1332380976
2021-06-21,5.6869356400,5.6326018600,5.6959912700,5.5601568200,806138528
