date,open,close,high,low,volume,amount
2020-06-17,23.3362130000,23.6500448300,23.7385615000,23.1752736000,57285958,1678264137.0000
2020-06-18,23.7144205900,23.5293402800,23.8190312000,23.4569175500,49558224,1454638174.0000
2020-06-19,23.4971524000,24.0684872700,24.2857554600,23.4649645200,106305607,3172957901.0000
2020-06-22,24.1328630300,24.2133327300,24.6881039600,24.0604403000,76843976,2328651991.0000
2020-06-23,24.2535675800,24.3340372800,24.7363857800,24.0765342400,93230029,2827903725.0000
2020-06-24,24.7041979000,24.8007615400,25.0502176100,24.4949766800,75472536,2323979070.0000
2020-06-29,24.9456070000,24.8490433600,25.2916267100,24.5834933500,67543239,2090090918.0000
2020-06-30,25.1065464000,25.0502176100,25.2996736800,24.8329494200,65468239,2043311640.0000
2020-07-01,25.1467812500,25.6617873300,25.8549146100,25.0180297300,74340113,2357492373.0000
2020-07-02,25.7503040000,25.7020221800,25.9756191600,25.3077206500,76937053,2442549556.0000
2020-07-03,26.1526525000,25.4203782300,26.1767934100,25.0743585200,96229554,3039892462.0000
2020-07-06,25.6698343000,27.1987586000,27.5206374000,25.6295994500,141382069,4718054081.0000
2020-07-07,27.6735298300,27.0378192000,27.6735298300,26.9975843500,104279815,3545539349.0000
2020-07-08,27.0378192000,28.0356434800,28.2850995500,26.9734434400,115098932,3990932488.0000
2020-07-09,28.0356434800,28.1804889400,28.5586965300,27.8264222600,81078707,2832150342.0000
2020-07-10,28.1241601500,27.8103283200,28.4138510700,27.6252480100,80311064,2795208503.0000
2020-07-13,27.3596980000,28.5265086500,29.0254207900,27.2631343600,110736545,3885738393.0000
2020-07-14,28.2529116700,28.2931465200,28.9690920000,27.9229859000,70184476,2471160441.0000
2020-07-15,28.8805753300,28.5265086500,29.1300314000,28.0758783300,78701179,2798127977.0000
2020-07-16,28.4862738000,26.6354707000,28.9690920000,26.6354707000,117199570,3998169383.0000
2020-07-17,26.4342964500,27.6413419500,27.9632207500,26.4342964500,78978618,2697058543.0000
2020-07-20,27.6493889200,26.9090676800,28.0839253000,26.1526525000,125281187,4167762347.0000
