date,open,close,high,low,volume
2021-06-24,41.6469184600,41.7836650000,41.8596353000,41.1227233900,36360389
2021-06-25,41.7836650000,42.8472492000,42.9612046500,41.6165303400,46955964
2021-06-28,42.6953086000,41.5557541000,42.7636818700,41.0467530900,69882474
2021-06-29,41.1759026000,40.8720214000,41.6697095500,40.7960511000,53244931
2021-06-30,40.9479917000,41.1683055700,41.3582313200,40.9176035800,35730350
2021-07-01,41.1834996300,42.5433680000,42.5433680000,40.8720214000,65298735
2021-07-02,41.7836650000,40.3022441500,41.9356056000,40.0363481000,92981851
2021-07-05,40.2186768200,40.2186768200,40.3326322700,39.1247045000,56860927
2021-07-06,40.2642590000,40.6744986200,40.6744986200,39.8160342300,45250713
2021-07-07,40.4921699000,40.5909312900,40.9555887300,40.2718560300,36597833
2021-07-08,40.8416332800,38.2510460500,40.8416332800,37.9851500000,155418868
2021-07-09,38.2510460500,37.9091797000,38.6764797300,37.6128955300,82701878
2021-07-12,38.4409718000,38.2890312000,38.8512114200,37.8332094000,83956374
2021-07-13,38.5616880000,38.9278292800,39.5744192000,37.9462590400,59445017
2021-07-14,38.7953952000,38.1332248000,38.8577171200,37.3308300800,88551424
2021-07-15,38.1721760000,39.7691752000,40.0885750400,38.1488052800,87727298
2021-07-16,39.5432582400,39.7302240000,40.1976384000,39.2783900800,46210377
2021-07-19,39.7302240000,39.5977899200,39.8860288000,38.4915758400,46963076
2021-07-20,39.3017608000,38.8810878400,40.1119457600,38.6473806400,44688930
2021-07-21,38.9667804800,38.7174928000,39.3952436800,38.3669320000,50631917
2021-07-22,38.7097025600,39.1459560000,39.8081264000,38.4682051200,59235589
2021-07-23,39.2082779200,38.9901512000,39.4575656000,38.5616880000,42035280
2021-07-26,38.6551708800,37.1594448000,38.6785416000,37.0425912000,74992971
2021-07-27,37.1204936000,35.9675380800,37.3386203200,35.6792992000,74949518
2021-07-28,36.0766014400,36.9802692800,37.6580201600,36.0766014400,84730981
2021-07-29,37.5489568000,37.3542008000,37.6268592000,37.0036400000,64274521
2021-07-30,37.1983960000,36.2246160000,37.2373472000,35.9207966400,59195897
2021-08-02,36.4583232000,37.1672350400,37.5645372800,35.2196750400,83614684
2021-08-03,37.0815424000,37.0737521600,37.4710544000,36.5751768000,51875828
2021-08-04,37.0659619200,36.6141280000,37.3542008000,36.4583232000,51149988
2021-08-05,36.3648403200,36.4193720000,36.8478352000,35.9052161600,44230311
2021-08-06,36.2012452800,37.0737521600,37.2373472000,35.9130064000,50755757
2021-08-09,37.0659619200,38.2189174400,38.9512000000,37.0659619200,73043020
2021-08-10,38.2344979200,39.1147950400,39.3640827200,37.8294054400,66357548
2021-08-11,39.1147950400,39.6523216000,40.3300724800,38.9512000000,56855459
2021-08-12,39.4965168000,39.4809363200,40.1197360000,39.2705998400,39718245
2021-08-13,39.5043070400,39.8704483200,40.0028824000,39.1926974400,46740470
2021-08-16,39.8860288000,39.6289508800,39.9171897600,38.5616880000,74413969
2021-08-17,39.6289508800,38.6551708800,40.0418336000,38.5772684800,60323196
2021-08-18,38.9434097600,41.3973353600,41.7323156800,38.8888780800,123124236
2021-08-19,41.1324672000,40.1820579200,41.3661744000,40.0106726400,67630059
2021-08-20,40.3067017600,39.7535947200,40.9532916800,38.8732976000,69376473
2021-08-23,40.1041555200,40.4235553600,41.1869988800,39.8938190400,53901721
2021-08-24,40.5248284800,40.6650528000,41.1714184000,39.7380142400,52827690
2021-08-25,40.9610819200,40.0652043200,41.0623550400,39.8938190400,40738077
2021-08-26,40.4547163200,38.6395904000,40.4547163200,38.5461075200,76303507
2021-08-27,38.7174928000,39.2238584000,39.5899996800,38.5616880000,38614176
2021-08-30,39.2238584000,37.7437128000,39.2238584000,37.0893326400,107968202
2021-08-31,37.7437128000,38.1410150400,38.5227368000,37.2762984000,71044024
2021-09-01,38.0786931200,39.5666289600,39.6912728000,37.8605664000,82605536
2021-09-02,39.4887265600,40.1976384000,40.4157651200,39.1849072000,72620098
2021-09-03,40.2755408000,40.5092480000,40.7663259200,39.2705998400,64257332
2021-09-06,40.1275262400,39.8860288000,41.0935160000,39.8704483200,54742847
2021-09-07,39.9561409600,41.1402574400,41.3505939200,39.3017608000,77232009
2021-09-08,41.0701452800,40.8286478400,41.7167352000,40.7117942400,55390668
2021-09-09,40.5871504000,40.5871504000,41.0389843200,40.2599603200,35780025
2021-09-10,40.5092480000,42.1607788800,42.4723884800,40.3144920000,107097799
2021-09-13,41.8102180800,42.0049740800,42.4568080000,41.6777840000,59283043
2021-09-14,42.3010032000,40.5871504000,42.7606273600,40.3534432000,63116569
2021-09-15,40.5092480000,40.0418336000,40.8909697600,39.5744192000,54233793
2021-09-16,39.9093995200,39.4965168000,40.3768139200,39.1147950400,62989614
2021-09-17,39.5588387200,39.9249800000,40.1508969600,39.3407120000,42016472
2021-09-22,37.9228883200,38.4915758400,38.9356195200,37.4710544000,112259622
2021-09-23,38.5616880000,38.0475321600,39.3640827200,37.8683566400,86102453
2021-09-24,37.7437128000,37.9930004800,38.4292539200,37.7047616000,53203933
2021-09-27,37.6190689600,38.2422881600,38.7953952000,37.5567470400,66790515
2021-09-28,38.2500784000,39.2783900800,39.7146435200,38.2422881600,70992547
2021-09-29,38.9122488000,40.1664774400,40.6416820800,38.6473806400,90460986
2021-09-30,40.0418336000,39.3017608000,40.0652043200,39.0291024000,58611808
2021-10-08,38.9667804800,39.6756923200,39.7925459200,38.9667804800,64555292
2021-10-11,40.0729945600,41.2882720000,42.2075203200,40.0729945600,97177865
2021-10-12,41.0545648000,41.3583841600,41.9037009600,40.7429552000,58937329
2021-10-13,41.2493208000,41.3116427200,41.5998816000,40.5481992000,44255673
2021-10-14,41.2804817600,40.7896966400,41.4830280000,40.6650528000,28899621
2021-10-15,40.8598088000,41.5297694400,41.6310425600,40.7819064000,42035759
2021-10-18,41.5297694400,40.4001846400,41.5609304000,40.1586872000,57794539
2021-10-19,40.7040040000,41.1947891200,41.5375596800,40.5092480000,48169257
2021-10-20,41.4518670400,40.8208576000,41.7868473600,40.7273747200,30570959
2021-10-21,41.1714184000,41.8725400000,42.0672960000,40.9766624000,57658698
2021-10-22,42.1374081600,42.2932129600,42.6905152000,41.8569595200,54715058
2021-10-25,41.9348619200,42.5269201600,42.7917883200,41.3661744000,62334126
2021-10-26,42.5269201600,43.0800272000,43.8045195200,42.3010032000,71542369
2021-10-27,43.0021248000,42.4723884800,43.0021248000,41.9348619200,42039441
2021-10-28,42.3010032000,42.2386812800,42.8463200000,41.9504424000,34623228
2021-10-29,42.2386812800,42.0439252800,42.6515640000,41.8335888000,40543943
2021-11-01,42.0672960000,42.1607788800,42.7684176000,41.5219792000,42501781
2021-11-02,42.3399544000,40.7040040000,42.4490177600,40.2521700800,75220649
2021-11-03,40.7819064000,40.2755408000,40.8909697600,40.2521700800,44437241
2021-11-04,40.5092480000,40.3144920000,40.5871504000,39.9483507200,48291475
2021-11-05,40.2911212800,40.1664774400,40.5949406400,40.0574140800,36197416
2021-11-08,39.9795116800,39.9639312000,40.4313456000,39.5744192000,38674906
2021-11-09,40.0418336000,39.7769654400,40.2755408000,39.4186144000,38788364
2021-11-10,39.7769654400,39.4419851200,39.8470776000,38.9823609600,55807106
2021-11-11,39.3796632000,41.1480476800,41.1869988800,39.3095510400,84973170
2021-11-12,41.1480476800,40.8208576000,41.4284963200,40.7040040000,34359656
2021-11-15,41.1246769600,41.2337403200,41.7634766400,40.7974868800,36695032
2021-11-16,41.2103696000,40.8987600000,41.5843011200,40.6338918400,32231509
2021-11-17,40.6806332800,40.3846041600,41.1558379200,40.3612334400,33938551
2021-11-18,40.3534432000,40.0496238400,40.5092480000,39.7302240000,34244267
2021-11-19,40.1041555200,40.7663259200,41.0857257600,39.8159166400,46466797
2021-11-22,40.5871504000,40.2677505600,40.7741161600,40.1898481600,37653834
2021-11-23,40.3144920000,40.3144920000,40.7429552000,40.0729945600,38914891
2021-11-24,40.1898481600,40.3067017600,40.4313456000,39.8626580800,31503965
2021-11-25,40.2755408000,40.0574140800,40.2755408000,39.9171897600,21566020
2021-11-26,39.8860288000,39.0291024000,40.0807848000,38.8577171200,82335731
2021-11-29,38.7798147200,38.8109756800,39.0291024000,38.0319516800,82724704
2021-11-30,38.5461075200,38.5538977600,38.8343464000,38.1020638400,61004256
2021-12-01,38.5461075200,38.9434097600,39.1070048000,38.3903027200,50036103
2021-12-02,38.9589902400,39.6445313600,39.7302240000,38.5538977600,55607048
2021-12-03,39.7847556800,39.9249800000,39.9483507200,39.3173412800,49407647
2021-12-06,40.1119457600,40.3690236800,40.8208576000,39.9873019200,60471643
2021-12-07,40.7351649600,40.3846041600,40.9610819200,39.8081264000,54077371
2021-12-08,40.4936675200,40.5404089600,40.7273747200,40.0418336000,49097472
2021-12-09,40.7040040000,41.3895451200,41.9426521600,40.3534432000,84055721
2021-12-10,41.2103696000,41.6699937600,41.6699937600,41.0389843200,56426281
2021-12-13,41.7245254400,40.8364380800,42.2231008000,40.8286478400,64554566
2021-12-14,40.7585356800,39.8470776000,40.8987600000,39.6133704000,81062947
2021-12-15,39.7302240000,39.7302240000,39.9950921600,39.5588387200,37849327
2021-12-16,39.6601118400,39.8860288000,39.9639312000,39.4264046400,38365339
2021-12-17,39.8003361600,39.5510484800,40.0418336000,39.4653558400,47644905
2021-12-20,39.4965168000,39.4887265600,39.9639312000,39.2550193600,47082627
2021-12-21,39.4575656000,39.4419851200,39.7224337600,39.1849072000,35694442
2021-12-22,39.4419851200,38.9589902400,39.5354680000,38.8577171200,43682819
2021-12-23,39.0368926400,39.1225852800,39.1537462400,38.7019123200,42370871
2021-12-24,39.1225852800,38.8421366400,39.1225852800,38.8265561600,34465068
2021-12-27,38.8499268800,38.4292539200,38.9979414400,38.1721760000,73594333
2021-12-28,38.4292539200,38.6629611200,38.7953952000,38.3279808000,65322073
2021-12-29,38.6941220800,37.0971228800,38.7330732800,37.0893326400,143890268
2021-12-30,37.3074593600,37.7826640000,38.0007907200,37.1282838400,96791651
2021-12-31,37.8138249600,37.9462590400,38.0786931200,37.6502299200,49293501
2022-01-04,37.9462590400,37.6658104000,37.9462590400,37.0114302400,71960645
2022-01-05,37.7748737600,38.2111272000,38.7019123200,37.7047616000,83717375
2022-01-06,38.0319516800,37.5100056000,38.4759953600,37.4710544000,68186664
2022-01-07,37.5022153600,38.2111272000,38.2812393600,37.4243129600,66073705
2022-01-10,38.5383172800,38.3513515200,38.9512000000,38.1020638400,57093634
2022-01-11,38.5538977600,38.8343464000,39.0291024000,38.0864833600,71561748
2022-01-12,38.8499268800,38.7642342400,39.0291024000,38.3201905600,51841118
2022-01-13,38.8343464000,38.4370441600,38.9901512000,38.2656588800,40140754
2022-01-14,38.5383172800,37.4087324800,38.5383172800,37.3931520000,66657098
2022-01-17,37.6813908800,37.8449859200,38.0553224000,37.3074593600,53180761
2022-01-18,37.8995176000,38.1799662400,38.4370441600,37.6112787200,57907708
2022-01-19,38.5383172800,38.7174928000,38.9356195200,38.2578686400,62028026
2022-01-20,38.8577171200,40.0184628800,40.4235553600,38.8577171200,138624871
2022-01-21,40.0340433600,40.3690236800,40.5092480000,39.8938190400,85808094
2022-01-24,40.4702968000,40.3923944000,40.5092480000,39.7535947200,63815520
2022-01-25,40.1586872000,39.6523216000,40.3456529600,39.4965168000,58351289
2022-01-26,39.9249800000,39.7302240000,40.1119457600,39.4186144000,43669628
2022-01-27,39.6523216000,39.5510484800,39.8704483200,39.0446828800,52940057
2022-01-28,39.7691752000,38.3357710400,39.8860288000,38.2890296000,71514411
2022-02-07,39.1849072000,40.0028824000,40.1197360000,39.0524731200,73234913
2022-02-08,40.1586872000,40.2833310400,40.5092480000,39.7224337600,52824176
2022-02-09,40.4313456000,40.2132188800,40.7741161600,39.9483507200,51220706
2022-02-10,40.4313456000,40.2833310400,40.4313456000,39.7302240000,33554247
2022-02-11,40.3690236800,41.1013062400,41.2882720000,40.2365896000,80993265
2022-02-14,41.2804817600,39.8860288000,41.2804817600,39.7302240000,59405166
2022-02-15,39.6912728000,39.1225852800,40.0262531200,38.9122488000,56617903
2022-02-16,39.3874534400,39.7847556800,40.0106726400,39.1303755200,40495579
2022-02-17,39.9405604800,40.0885750400,40.4936675200,39.6679020800,44157043
2022-02-18,39.9249800000,40.5559894400,40.5949406400,39.9249800000,35439010
2022-02-21,40.3768139200,40.3222822400,40.4235553600,39.7380142400,31345076
2022-02-22,39.7925459200,39.9016092800,40.0028824000,39.5276777600,36983993
2022-02-23,40.0885750400,39.5977899200,40.0885750400,39.4575656000,37499974
2022-02-24,39.3796632000,38.9667804800,39.4030339200,38.8343464000,48238083
2022-02-25,38.9823609600,38.8031854400,39.3407120000,38.6006392000,45184050
2022-02-28,38.6318001600,38.7953952000,38.9044585600,38.4136734400,33528964
2022-03-01,38.9512000000,39.1381657600,39.3407120000,38.4526246400,40645436
2022-03-02,38.7953952000,38.5383172800,39.1303755200,38.5149465600,39707598
2022-03-03,38.6240099200,38.7408635200,38.9278292800,38.5227368000,31128967
2022-03-04,38.3669320000,37.9384688000,38.4759953600,37.7826640000,57789720
2022-03-07,37.4009422400,36.4271622400,37.5956982400,36.2246160000,101435369
2022-03-08,36.2713574400,35.4300115200,36.4349524800,35.2118848000,83466464
2022-03-09,35.5234944000,34.5808753600,35.6247675200,33.5058222400,90043112
2022-03-10,35.5234944000,34.8223728000,35.6013968000,34.7678411200,67149583
2022-03-11,34.6665680000,34.6276168000,34.8924849600,33.5759344000,74052488
2022-03-14,33.8875440000,32.8358616000,34.2614755200,32.7969104000,108046557
2022-03-15,32.4151886400,30.7324968000,32.4151886400,30.5221603200,131309249
2022-03-16,31.2077014400,33.1708419200,33.3422272000,31.0908478400,137744932
2022-03-17,34.3939096000,34.6743582400,35.1885140800,34.0199780800,131964759
2022-03-18,34.7444704000,35.9675380800,35.9675380800,34.2926364800,92358531
2022-03-21,35.7494113600,34.9080654400,35.7494113600,34.7444704000,79103220
2022-03-22,35.0872409600,35.4689627200,35.7260406400,34.9158556800,54903830
2022-03-23,35.5936065600,35.6481382400,35.8117332800,35.2897872000,46995984
2022-03-24,35.5234944000,35.6559284800,35.9052161600,35.3365286400,38033234
2022-03-25,35.6091870400,35.1963043200,35.7961528000,35.0560800000,31825936
2022-03-28,34.9314361600,35.0950312000,35.4455920000,34.4718120000,38645874
2022-03-29,35.1729336000,35.0638702400,35.4845432000,34.9859678400,34962089
2022-03-30,35.3365286400,36.0142795200,36.0688112000,35.3287384000,52072269
2022-03-31,35.8273137600,36.4583232000,36.7076108800,35.6948796800,61588490
2022-04-01,36.2168257600,36.6920304000,36.9802692800,36.0532307200,47613944
2022-04-06,36.1467136000,36.9179473600,37.1828155200,36.1311331200,47826855
2022-04-07,36.8867864000,36.5050646400,37.0737521600,36.2869379200,37720107
2022-04-08,36.3804208000,36.7543523200,36.7543523200,36.3025184000,36423474
2022-04-11,36.3882110400,35.7572016000,36.5128548800,35.5157041600,49261173
2022-04-12,35.9909088000,35.6013968000,36.1934550400,35.1417726400,58884049
2022-04-13,35.6013968000,35.6403480000,35.9130064000,35.2975774400,44822252
2022-04-14,35.8428942400,35.6481382400,36.1700843200,35.6403480000,32661329
2022-04-15,35.6013968000,36.4816939200,36.6141280000,35.4378017600,42315903
2022-04-18,35.8039430400,33.8018513600,35.8039430400,33.3266467200,236677506
2022-04-19,32.7190080000,32.7969104000,33.3032760000,32.2515936000,250477022
2022-04-20,32.5632032000,32.0178864000,32.7034275200,31.8620816000,131826851
2022-04-21,31.7062768000,32.1581107200,32.7969104000,31.6283744000,114350098
2022-04-22,31.6751158400,33.1085200000,33.4746612800,31.6673256000,119533984
2022-04-25,31.4569891200,30.2495019200,31.9010328000,30.1638092800,236874515
2022-04-26,30.2728726400,29.9223118400,30.5065798400,29.2913024000,145471877
2022-04-27,29.4704779200,29.6340729600,30.0936971200,29.2990926400,154620795
2022-04-28,29.6496534400,30.8649308800,31.2232819200,29.5639608000,156452310
2022-04-29,30.4598384000,31.1064283200,31.3245550400,30.1638092800,123692861
2022-05-05,30.8960918400,30.5844822400,31.3011843200,30.3975164800,94425132
2022-05-06,30.1482288000,29.5327998400,30.1871800000,29.5250096000,88945545
2022-05-09,29.4471072000,28.4110052800,29.4626876800,28.1617176000,125240592
2022-05-10,28.0292835200,28.8083075200,28.9485318400,27.4683862400,121763735
2022-05-11,28.6914539200,28.9874830400,29.2601414400,28.5122784000,87239856
2022-05-12,28.6680832000,28.5200686400,28.8706294400,28.3798443200,63002311
2022-05-13,28.8083075200,28.9407416000,29.2913024000,28.7459856000,70130077
2022-05-16,28.9251611200,28.7381953600,28.9251611200,28.3876345600,64474236
2022-05-17,29.1043366400,30.0703264000,30.0936971200,29.1043366400,118395443
2022-05-18,30.3819360000,29.9924240000,30.4442579200,29.5250096000,88775539
2022-05-19,29.5172193600,29.6262827200,29.7976680000,29.2289804800,54201095
2022-05-20,30.1871800000,31.1297990400,31.3011843200,30.1871800000,133887244
2022-05-23,31.1375892800,30.7636577600,31.1999112000,30.7324968000,61808829
2022-05-24,30.8493504000,30.3040336000,31.0285259200,30.2572921600,68742972
2022-05-25,30.3663555200,30.2105507200,30.4598384000,30.1014873600,48902540
2022-05-26,30.3819360000,29.9378923200,30.3819360000,29.6652339200,61542963
2022-05-27,30.3040336000,30.4754188800,30.7013358400,30.1715995200,60839589
2022-05-30,30.7714480000,30.4364676800,30.7714480000,30.2183409600,47153667
2022-05-31,30.4208872000,30.9194625600,30.9662040000,30.2261312000,64540394
2022-06-01,30.9272528000,30.9194625600,30.9272528000,30.5922724800,43383408
2022-06-02,30.6156432000,30.3196140800,30.7169163200,30.1793897600,54728121
2022-06-06,30.2650824000,30.3585652800,30.4053067200,29.6808144000,69870287
2022-06-07,30.3507750400,30.6545944000,30.7714480000,30.1248580800,62272629
2022-06-08,30.6623846400,30.7948187200,30.8493504000,30.3975164800,59693086
2022-06-09,30.7714480000,31.3868769600,31.6283744000,30.7013358400,90860722
2022-06-10,31.0908478400,31.2544428800,31.2856038400,30.7714480000,79539375
2022-06-13,30.8181894400,30.0469556800,30.8181894400,29.8677801600,97131216
2022-06-14,29.7587168000,30.5689017600,30.6156432000,29.6886046400,59836244
2022-06-15,30.5299505600,31.5348915200,32.0178864000,30.5299505600,139489478
2022-06-16,31.8465011200,31.1297990400,31.9244035200,31.1297990400,63688339
2022-06-17,31.0363161600,31.0441064000,31.2933940800,30.5922724800,55073077
2022-06-20,31.0752673600,30.9272528000,31.2388624000,30.6935456000,61420616
2022-06-21,30.9584137600,31.4180379200,31.6673256000,30.7324968000,58391388
2022-06-22,31.4725696000,30.6234334400,31.5271012800,30.6156432000,73071187
2022-06-23,30.6312236800,31.2700233600,31.3245550400,30.6312236800,61602983
2022-06-24,31.3712964800,31.3167648000,31.6205841600,30.8960918400,63995033
2022-06-27,31.4180379200,32.1347400000,32.2204326400,31.2778136000,89340811
2022-06-28,32.0178864000,32.1581107200,32.2671740800,31.8620816000,49916367
2022-06-29,32.1503204800,31.9477742400,32.4930910400,31.9321937600,62280411
2022-06-30,31.9711449600,32.8748128000,33.2643248000,31.9088230400,83262823
2022-07-01,33.0150371200,32.2360131200,33.0150371200,32.1035790400,69574815
2022-07-04,32.1581107200,31.9789352000,32.2282228800,31.7841792000,48691785
2022-07-05,32.2983350400,31.9244035200,32.4619300800,31.7530182400,53453841
2022-07-06,31.9088230400,31.0051552000,32.0100961600,30.8493504000,88526638
2022-07-07,31.0051552000,30.9662040000,31.2933940800,30.8103992000,50812921
2022-07-08,31.3167648000,31.0129454400,31.3323452800,30.8727211200,48036145
2022-07-11,30.8337699200,30.7247065600,30.9194625600,30.5377408000,40375487
2022-07-12,30.6623846400,30.6156432000,31.0051552000,30.4053067200,58062988
2022-07-13,30.4364676800,29.5250096000,30.5766920000,29.3614145600,141083081
2022-07-14,28.9563220800,28.4187955200,28.9719025600,27.6553520000,232523374
2022-07-15,28.5325794000,28.3456137800,29.2316682400,28.3374848400,138245173
2022-07-18,28.5732241000,28.9634132200,29.1341209600,28.4594189400,90308021
2022-07-19,28.8577370000,29.0284447400,29.1422499000,28.6138688000,53781384
2022-07-20,29.2154103600,29.1422499000,29.3617312800,29.0284447400,46968871
2022-07-21,28.8902527600,28.8252212400,29.1259920200,28.7520607800,46624082
2022-07-22,28.8983817000,28.9308974600,29.3048287000,28.6545135000,51033274
2022-07-25,28.7601897200,29.1422499000,29.2479261200,28.6301266800,40464861
2022-07-26,29.1422499000,29.5324390200,29.5486969000,29.0934762600,45628522
2022-07-27,29.4511496200,29.3048287000,29.5486969000,29.1910235400,44247135
2022-07-28,29.3454734000,29.0853473200,29.5486969000,29.0609605000,57066760
2022-07-29,29.1259920200,28.5081925800,29.4105049200,28.4594189400,64970631
2022-08-01,28.4431610600,28.0611008800,28.4594189400,28.0041983000,70588273
2022-08-02,27.8009748000,27.5652355400,27.8091037400,27.0937570200,81160751
2022-08-03,27.5571066000,26.8742756400,28.0367140600,26.7848573000,100320625
2022-08-04,27.0937570200,27.3620120400,27.3945278000,27.0124676200,59307271
2022-08-05,27.4839461400,27.8822642000,27.9147799600,27.3294962800,48871948
2022-08-08,27.7928458600,27.5652355400,28.0367140600,27.3294962800,57211197
2022-08-09,27.5977513000,27.3132384000,27.5977513000,27.1506596000,49867119
2022-08-10,27.2807226400,26.9474361000,27.3945278000,26.8498888200,52960480
2022-08-11,27.1994332400,27.9310378400,27.9635536000,26.9718229200,82668809
2022-08-12,27.7684590400,27.9391667800,27.9960693600,27.6627828200,40200050
2022-08-15,27.7196854000,27.4189146200,27.9066510200,27.2563358200,45918083
2022-08-16,27.5245908400,27.5652355400,27.9391667800,27.4351725000,47915454
2022-08-17,27.6383960000,27.8334905600,27.9066510200,27.2644647600,45395476
2022-08-18,27.7440722200,27.4107856800,27.7765879800,27.1831753600,50734443
2022-08-19,27.2156911200,27.5164619000,27.7603301000,27.1994332400,42844967
2022-08-22,27.2644647600,27.3294962800,27.7359432800,27.2319490000,52563482
2022-08-23,27.3051094600,26.9067914000,27.3132384000,26.8417598800,53965720
2022-08-24,26.9393071600,26.6954389600,27.1831753600,26.6629232000,58965852
2022-08-25,26.7442126000,27.3863988600,27.4514303800,26.4922154600,65073875
2022-08-26,27.3945278000,27.3945278000,27.6709117600,27.0937570200,54968310
2022-08-29,27.0774991400,27.0531123200,27.4920750800,26.9149203400,38901392
2022-08-30,26.9149203400,27.4676882600,27.5327197800,26.8905335200,59087736
2022-08-31,27.2644647600,28.4919347000,28.6463845600,27.2075621800,166545105
2022-09-01,28.3374848400,28.0448430000,28.4838057600,28.0367140600,60742108
2022-09-02,28.1261324000,27.8985220800,28.3700006000,27.7359432800,47663498
2022-09-05,27.8416195000,27.8253616200,27.9554246600,27.2807226400,46737206
2022-09-06,27.8985220800,27.3294962800,28.2480665000,27.2319490000,87756101
2022-09-07,27.1100149000,27.1344017200,27.2156911200,26.8742756400,62522016
2022-09-08,27.1262727800,27.0693702000,27.2563358200,27.0287255000,41667222
2022-09-09,27.1913043000,28.0448430000,28.2561954400,27.1344017200,135166615
2022-09-13,28.0041983000,28.7358029000,28.9796711000,27.8741352600,143861057
2022-09-14,28.3700006000,28.3374848400,28.6951582000,28.2155507400,56078636
2022-09-15,28.5732241000,29.2723129400,29.3129576400,28.5732241000,134095049
2022-09-16,29.0121868600,28.4106453000,29.2641840000,28.3862584800,86516134
2022-09-19,28.3618716600,28.5244504600,28.7114160800,28.2480665000,44998129
2022-09-20,28.5325794000,28.0773587600,28.6057398600,27.9229089000,50434551
2022-09-21,28.0041983000,27.9716825400,28.3537427200,27.5245908400,53038925
2022-09-22,27.6383960000,27.7765879800,27.8416195000,27.5652355400,38514551
2022-09-23,27.6383960000,27.9310378400,28.1749060400,27.6383960000,36643717
2022-09-26,27.6546538800,27.5977513000,28.0611008800,27.5083329600,52549140
2022-09-27,27.5489776600,27.5571066000,27.6790407000,27.1831753600,47541362
2022-09-28,27.4676882600,27.3701409800,27.6383960000,27.1669174800,48729860
2022-09-29,27.6302670600,26.9474361000,27.8985220800,26.8255020000,61785902
2022-09-30,27.0368544400,27.3538831000,27.5977513000,26.9230492800,53971707
2022-10-10,26.8173730600,25.8500292000,26.8986624600,25.4029375000,127799132
2022-10-11,25.8419002600,25.5248716000,26.0695105800,25.4517111400,61866447
2022-10-12,25.4029375000,25.1590693000,25.4435822000,24.4274647000,117369975
2022-10-13,24.7688801800,24.2974016600,24.8420406400,24.1429518000,135038091
2022-10-14,24.6306882000,25.2647455200,25.3785506800,24.4681094000,126919692
2022-10-17,24.9558458000,25.2159718800,25.3460349200,24.8257827600,64630961
2022-10-18,25.4435822000,25.0371352000,25.5086137200,24.9558458000,56281382
2022-10-19,24.9721036800,24.5981724400,25.2566165800,24.5575277400,52827518
2022-10-20,24.3868200000,24.4437225800,24.7526223000,24.2892727200,55115404
2022-10-21,24.5087541000,24.0454045200,24.6063013800,23.9803730000,72871094
2022-10-24,23.8909546600,22.7772898800,23.9722440600,22.7610320000,145145835
2022-10-25,22.7772898800,22.9154818600,23.1430921800,22.6065821400,86028249
2022-10-26,22.7447741200,22.7041294200,23.0211580800,22.5659374400,75402189
2022-10-27,22.9236108000,22.7122583600,23.1187053600,22.6797426000,76286564
2022-10-28,22.4358744000,22.0944589200,22.7610320000,21.9400090600,94946422
2022-10-31,21.8668486000,21.8018170800,22.0538142200,21.3791122000,95303253
2022-11-01,22.0294274000,22.9154818600,22.9642555000,21.9562669400,105901901
2022-11-02,22.8910950400,23.1024474800,23.3300578000,22.6390979000,72836102
2022-11-03,23.0455449000,22.8016767000,23.0699317200,22.6634847200,50172213
2022-11-04,22.8016767000,23.6389575200,23.7771495000,22.7529030600,92682957
2022-11-07,23.4113472000,23.7039890400,23.9234704200,23.2650262800,54538019
2022-11-08,23.7365048000,23.6958601000,23.8828257200,23.5251523600,43978188
2022-11-09,23.6958601000,23.7202469200,24.0210177000,23.5739260000,46305956
2022-11-10,23.5739260000,23.7283758600,23.8177942000,23.3869603800,40004562
2022-11-11,24.4681094000,25.3948085600,25.8500292000,24.1510807400,168871688
2022-11-14,26.4190550000,26.9393071600,27.3863988600,26.2808630200,204968536
2022-11-15,26.9474361000,27.0531123200,27.5002040200,26.6222785000,91330506
2022-11-16,27.0368544400,27.1344017200,27.2156911200,26.7116968400,61459443
2022-11-17,27.0693702000,26.2646051400,27.0693702000,26.0126080000,103715191
2022-11-18,26.2483472600,26.0695105800,26.5653759200,25.8744160200,56273194
2022-11-21,25.6874504000,25.9069317800,25.9882211800,25.2403587000,47910404
2022-11-22,26.0695105800,26.3784103000,26.7279547200,25.8500292000,65416650
2022-11-23,26.2808630200,26.1914446800,26.7848573000,26.1345421000,57764427
2022-11-24,26.5003444000,26.1914446800,26.7198257800,26.0776395200,40630100
2022-11-25,26.1833157400,26.8417598800,27.0043386800,26.1589289200,83012155
2022-11-28,26.0938974000,25.9800922400,26.1020263400,25.5655163000,80937686
2022-11-29,26.6547942600,28.3374848400,28.3781295400,26.6222785000,175318695
2022-11-30,27.9066510200,28.4187742400,28.8089633600,27.8009748000,87332461
2022-12-01,29.1828946000,28.4512900000,29.6706310000,28.3293559000,83139723
2022-12-02,28.4512900000,27.9554246600,28.4512900000,27.7684590400,59846240
2022-12-05,28.4269031800,29.3454734000,29.3454734000,28.1342613400,105060439
2022-12-06,29.1910235400,29.1422499000,29.2479261200,28.7927054800,65110353
2022-12-07,29.1016052000,28.7114160800,29.2235393000,28.6951582000,56460628
2022-12-08,28.6545135000,28.8170923000,29.0772183800,28.5813530400,44355151
2022-12-09,29.1016052000,29.8738545000,30.0201754200,28.9634132200,95816291
2022-12-12,29.5974705400,29.0934762600,29.7519204000,29.0040579200,60626240
