date,open,close,high,low,volume,amount
2020-05-20,66.7428666000,66.3228445000,67.7251763500,65.8147532500,19324558,1903175329.0000
2020-05-21,66.5938265000,67.5693617000,68.4229550000,66.4109136500,27069881,2696444112.0000
2020-05-22,67.5896853500,64.9543854000,67.6642054000,64.6156579000,28447785,2753874329.0000
2020-05-25,65.6796504000,65.9648598000,66.6004693200,65.2314642000,19936839,1612062894.0000
2020-05-26,65.7203946000,66.4130460000,66.7389996000,65.4025898400,21137100,1715356622.0000
2020-05-27,66.1115389200,65.0847850800,66.1115389200,63.8950544400,31144212,2473825775.0000
2020-05-28,64.9544036400,63.9683940000,65.1336781200,63.0149797200,23191684,1821259569.0000
2020-05-29,63.6424404000,64.1313708000,64.6610454000,63.3979752000,17318968,1364918181.0000
2020-06-01,65.0277432000,65.3699944800,65.8426272000,64.8566175600,26148402,2101270422.0000
2020-06-02,65.4107386800,65.5166736000,65.6796504000,64.8077245200,17609319,1410531585.0000
2020-06-03,65.7285434400,65.3292502800,65.8344783600,65.1092316000,20953771,1681758206.0000
2020-06-04,65.6633527200,66.1685808000,66.2174738400,65.1173804400,20979792,1692441924.0000
2020-06-05,66.1685808000,67.0649532000,67.0812508800,65.5329712800,18578931,1515416333.0000
2020-06-08,67.2442276800,65.4351852000,67.3827579600,64.9299571200,33038299,2666552970.0000
2020-06-09,65.4351852000,67.6109254800,67.6353720000,65.4351852000,35269985,2896055339.0000
2020-06-10,67.6435208400,68.8902933600,69.6725820000,67.2605253600,31912487,2688996821.0000
2020-06-11,68.7354654000,68.8251026400,69.5584982400,68.1080047200,22117862,1868953181.0000
2020-06-12,67.7250092400,69.9496425600,69.9577914000,67.7250092400,23395844,1985845994.0000
2020-06-15,69.3466284000,68.6458281600,70.5689544000,68.5154467200,25478188,2163193926.0000
2020-06-16,69.3466284000,71.0089917600,71.3919872400,68.9228887200,27428615,2370702141.0000
2020-06-17,71.1393732000,73.0543506000,73.3803042000,71.0171406000,33127401,2947855892.0000
2020-06-18,73.0136064000,72.7691412000,73.3069646400,71.3675407200,21487640,1906117604.0000
2020-06-19,72.9321180000,75.7679143200,76.0449748800,72.7691412000,33448503,3084702033.0000
2020-06-22,75.7027236000,75.9716353200,77.7480824400,75.1323048000,29277781,2742046491.0000
2020-06-23,75.1893466800,77.0065380000,77.0065380000,74.9693280000,25453060,2382353716.0000
2020-06-24,76.5990960000,75.7434678000,76.9250496000,74.9937745200,31091258,2883479437.0000
2020-06-29,75.2952816000,75.1567513200,76.1427609600,74.4803976000,27130570,2496861137.0000
2020-06-30,75.6864259200,75.2137932000,76.2731424000,74.7656070000,25766883,2381145837.0000
2020-07-01,75.2952816000,74.1951882000,75.4256630400,72.7772900400,42068046,3806871755.0000
2020-07-02,74.1381463200,74.3174208000,74.7656070000,73.3395600000,34527121,3133501054.0000
2020-07-03,74.4152068800,74.8715419200,74.9693280000,73.7470020000,29910749,2732248764.0000
2020-07-06,74.9693280000,75.8901469200,76.1101656000,74.2766766000,49652811,4586141609.0000
2020-07-07,76.1672074800,79.2800643600,80.0379064800,75.7434678000,47494422,4572860843.0000
2020-07-08,79.8341854800,79.0926410400,81.2928278400,78.2777570400,35871041,3498289572.0000
2020-07-09,79.1252364000,80.2742228400,80.8527904800,78.7259432400,28267464,2775336379.0000
2020-07-10,80.3475624000,80.9587254000,81.8225024400,79.8993762000,29397609,2930401054.0000
2020-07-13,81.1461487200,81.3417208800,82.2054979200,80.7142602000,32371508,3235758046.0000
2020-07-14,81.3254232000,80.2090321200,81.3254232000,79.0437480000,33226294,3260726004.0000
2020-07-15,81.4069116000,83.9249031600,85.5628200000,80.7224090400,47889951,4911463744.0000
2020-07-16,84.1775172000,78.5140734000,84.8783174400,78.4407338400,47557446,4706824226.0000
2020-07-17,78.1555244400,78.4977757200,79.7608459200,77.4139800000,36663152,3529785170.0000
2020-07-20,78.6037106400,78.6281571600,79.5163807200,76.7783704800,25636138,2454392145.0000
2020-07-21,79.3697016000,80.9179812000,81.4721023200,78.6200083200,32418857,3203921896.2900
2020-07-22,80.6653671600,80.9750230800,82.3521770400,79.4267434800,30127609,3007068767.8900
2020-07-23,80.5186880400,80.9750230800,82.2054979200,79.8586320000,34555635,3430336195.8200
2020-07-24,79.9482692400,77.2428543600,80.5023903600,76.5990960000,44416020,4253626820.5000
2020-07-27,77.2347055200,77.7317847600,79.0111526400,76.9983891600,24982911,2383712808.6500
2020-07-28,77.7399336000,77.0880264000,78.3999896400,76.7620728000,28520240,2708493906.5600
2020-07-29,76.7946681600,78.1066314000,78.5385199200,76.5990960000,26603673,2540596894.7200
2020-07-30,78.1147802400,77.3895334800,78.4651803600,77.0961752400,27299645,2602558977.2200
2020-07-31,77.3080450800,76.9087519200,77.8051243200,74.8389465600,56003417,5254218157.3500
2020-08-03,75.5397468000,75.9471888000,76.3872261600,74.5618860000,63997843,5931855418.7400
2020-08-04,76.1916540000,76.5827983200,78.0821848800,76.1509098000,40738507,3857608925.8000
2020-08-05,76.5094587600,75.6130863600,76.6887332400,75.2871327600,38311496,3559444303.8400
2020-08-06,75.7923608400,74.1544440000,76.0205283600,73.7551508400,47749704,4363187157.1900
2020-08-07,74.3989092000,74.3174208000,74.9448814800,72.9484156800,32988293,2987964692.0500
2020-08-10,74.4152068800,73.9833183600,74.6352255600,73.1195413200,28793948,2612249558.1500
2020-08-11,74.5374394800,74.7900535200,75.8819980800,74.3174208000,35084274,3240241662.3600
2020-08-12,74.7900535200,73.3477088400,75.1078582800,72.5246760000,35333873,3175711818.6300
2020-08-13,74.0974021200,72.4268899200,74.0974021200,72.3616992000,26385812,2357707889.1900
2020-08-14,72.5083783200,72.9321180000,73.1765832000,71.6853454800,24237505,2154357299.5100
2020-08-17,73.3232623200,74.0729556000,74.5537371600,72.6713551200,34367679,3104127440.2000
2020-08-18,74.3174208000,76.1101656000,77.1369194400,74.3174208000,44929068,4198792291.5300
2020-08-19,76.4361192000,75.5641933200,77.2998962400,75.3930676800,32770393,3077103786.0000
2020-08-20,75.5641933200,74.7248628000,76.0612725600,74.3174208000,20311418,1869239760.8800
2020-08-21,75.8575515600,74.8063512000,76.3138866000,73.9914672000,20566890,1892059475.8300
2020-08-24,75.7679143200,75.3115792800,75.7842120000,74.6841186000,17743332,1641506973.9100
2020-08-25,75.7760631600,76.5909471600,77.1287706000,75.6212352000,24979223,2347765538.6100
2020-08-26,76.6235425200,77.0717287200,78.1799709600,76.3546308000,26872296,2551454994.7800
2020-08-27,77.0717287200,76.6887332400,77.3161939200,75.4501095600,21309961,1994485346.0400
2020-08-28,76.0286772000,77.7317847600,77.8214220000,75.7108724400,28154810,2663680871.2200
2020-08-31,78.0658872000,77.3080450800,78.6770502000,77.1776636400,27298621,2617730528.4700
2020-09-01,76.9983891600,76.5909471600,77.8621662000,76.0612725600,20966934,1973872645.4800
2020-09-02,77.4139800000,77.1695148000,77.4139800000,75.4664072400,27340726,2571096454.1200
2020-09-03,77.1695148000,77.4139800000,78.1310779200,76.5013099200,19690813,1871630212.3100
2020-09-04,76.5013099200,76.1998028400,76.8435612000,75.2708350800,25446452,2370058028.1600
2020-09-07,75.7842120000,74.6433744000,76.4279703600,74.5618860000,23396558,2161112124.9700
2020-09-08,74.6596720800,75.2382397200,75.6945747600,74.3174208000,20517584,1891551098.0000
2020-09-09,74.5944813600,73.5840252000,75.0263698800,72.9321180000,21080286,1913411105.4400
2020-09-10,74.5618860000,73.9425741600,74.9367326400,73.5921740400,16264843,1482657248.4000
2020-09-11,73.0136064000,74.8145000400,75.1811978400,73.0136064000,18338984,1671006198.6200
2020-09-14,75.0508164000,74.4478022400,75.2789839200,74.4152068800,15482417,1422039461.7100
2020-09-15,74.3989092000,74.2359324000,74.4233557200,73.3558576800,14888131,1351095829.3700
2020-09-16,74.4803976000,73.1276901600,74.8878396000,73.0136064000,19517128,1759609150.7000
2020-09-17,72.5898667200,70.3163403600,73.0462017600,70.0800240000,42304512,3676808556.9900
2020-09-18,70.4059776000,72.5083783200,72.5083783200,70.2592984800,29771727,2604300143.6300
2020-09-21,72.3616992000,72.1172340000,72.8995226400,71.5060710000,16829813,1492692224.4500
2020-09-22,71.7097920000,72.7691412000,73.4210484000,71.7016431600,20494047,1833962324.8400
2020-09-23,72.8913738000,73.2091785600,73.7470020000,72.4024434000,15519478,1395971893.8000
2020-09-24,72.9728622000,71.5957082400,72.9728622000,71.1393732000,17302734,1524073590.2900
2020-09-25,71.9542572000,72.0764898000,72.2150200800,71.1801174000,14111275,1241797263.9300
2020-09-28,72.1090851600,72.1824247200,72.9891598800,71.7994292400,14568491,1293975166.0000
2020-09-29,72.7528435200,73.2499227600,73.6655136000,72.4431876000,17781446,1597437967.9300
2020-09-30,73.6573647600,73.1928808800,74.9530303200,72.9321180000,23431595,2128600261.0100
2020-10-09,74.9693280000,74.9285838000,75.3278769600,74.0322114000,19576069,1796369484.1800
2020-10-12,75.2871327600,76.7620728000,76.8435612000,75.2789839200,24602019,2303160320.1300
2020-10-13,76.7620728000,76.3546308000,77.1613659600,75.8738492400,18696358,1754510426.2700
2020-10-14,76.1835051600,75.7842120000,76.6561378800,75.5886398400,21090034,1967489716.1700
2020-10-15,75.7842120000,75.9145934400,76.3138866000,75.4256630400,17803479,1658769729.8500
2020-10-16,76.5665006400,75.8657004000,76.7620728000,75.0671140800,17650217,1643256678.1400
2020-10-19,76.3383331200,74.5781836800,76.5990960000,74.2440812400,20715934,1913343152.0700
2020-10-20,74.4722487600,74.1625928400,74.5781836800,73.0624994400,22296671,2021368413.0300
2020-10-21,74.1707416800,72.9973087200,74.3174208000,72.5328248400,28833596,2585180268.5900
2020-10-22,72.9647133600,72.9810110400,72.9810110400,72.1172340000,16152915,1438790907.4500
2020-10-23,72.9810110400,71.8320246000,73.2254762400,71.7749827200,14591235,1296443334.8300
2020-10-26,71.7912804000,72.6713551200,72.9647133600,71.3838384000,12543186,1114391280.7700
2020-10-27,72.6550574400,72.7120993200,73.1358390000,71.9624060400,15240954,1360018209.2000
2020-10-28,72.7120993200,74.4478022400,74.9693280000,72.1253828400,26026402,2360524351.5100
2020-10-29,73.9018299600,74.1870393600,74.9693280000,73.1765832000,23852181,2170210898.9400
2020-10-30,74.2848254400,72.3942945600,74.4722487600,71.9787037200,30349103,2707793124.2800
2020-11-02,72.1824247200,72.7120993200,72.9321180000,71.5468152000,21413650,1897108219.9100
2020-11-03,72.8750761200,73.4617926000,73.6899601200,72.5328248400,19629973,1762618071.3400
2020-11-04,73.4943879600,73.4780902800,73.7470020000,72.9973087200,13972554,1258240944.2400
2020-11-05,74.4640999200,74.3174208000,75.1323048000,73.8773834400,18090590,1652154724.5800
2020-11-06,74.7248628000,72.4350387600,74.7982023600,71.7097920000,31976190,2851289083.7700
2020-11-09,72.5898667200,72.8261830800,73.2906669600,72.2068712400,31485323,2809943996.8500
2020-11-10,73.0136064000,71.6690478000,73.2091785600,71.4408802800,30041295,2656505957.0300
2020-11-11,71.6690478000,70.2185542800,71.6690478000,69.9985356000,35104352,3030086197.4400
2020-11-12,70.4874660000,70.5282102000,71.0334382800,70.2430008000,19516210,1693198276.3600
2020-11-13,70.5689544000,69.6725820000,70.6830381600,69.4118191200,29442048,2515636747.0200
2020-11-16,70.1615124000,69.7785169200,70.3652334000,69.2162469600,20385759,1741000257.5400
2020-11-17,69.7866657600,69.6970285200,69.9414937200,69.1836516000,21569611,1840888134.0200
2020-11-18,69.7133262000,70.5771032400,71.1230755200,69.7133262000,24068842,2086505921.8100
2020-11-19,70.8949080000,71.1393732000,71.3838384000,70.4874660000,18016863,1570090301.9100
2020-11-20,71.1393732000,70.8215684400,71.4490291200,70.6259962800,17163436,1494494229.1200
2020-11-23,70.8215684400,70.1778100800,70.8949080000,69.2651400000,32883846,2812155513.7600
2020-11-24,70.1696612400,71.0334382800,71.0660336400,69.6970285200,23837757,2060373704.0300
2020-11-25,71.0334382800,70.1859589200,71.1638197200,69.9985356000,20023759,1731392435.6200
2020-11-26,70.7237823600,70.0800240000,70.8623126400,69.3384795600,15607166,1340917680.5200
2020-11-27,69.9822379200,70.8541638000,70.8867591600,69.2895865200,16213830,1398744579.8500
2020-11-30,70.6504428000,70.0718751600,71.3023500000,70.0718751600,24193447,2096641064.1500
2020-12-01,70.3163403600,71.3919872400,71.6120059200,70.2022566000,24535327,2140841785.2700
2020-12-02,71.5549640400,71.3267965200,71.6120059200,70.8704614800,15966299,1396299716.3800
2020-12-03,71.5468152000,73.3314111600,73.4210484000,71.4001360800,32178913,2876193235.3800
2020-12-04,73.2499227600,74.4152068800,74.5618860000,72.9321180000,30179714,2741646542.6100
2020-12-07,74.7900535200,73.2417739200,74.7900535200,72.7772900400,23991175,2159562314.3800
2020-12-08,73.9588718400,73.3966018800,73.9833183600,73.0950948000,14561320,1313065803.9600
2020-12-09,73.8773834400,71.9053641600,73.8773834400,71.8157269200,22385526,1989629038.0300
2020-12-10,71.7097920000,72.5246760000,73.0950948000,71.3675407200,17235143,1534308953.5000
2020-12-11,73.0136064000,72.9321180000,74.0159137200,72.1987224000,25901207,2326177765.3400
2020-12-14,72.5409736800,73.4291972400,73.6573647600,71.7342385200,17885762,1608695420.6100
2020-12-15,73.4373460800,79.0600456800,79.2800643600,73.4373460800,77154520,7378730118.8600
2020-12-16,79.1089387200,79.0518968400,79.7608459200,77.8866127200,41062517,3982147118.3500
2020-12-17,83.1181680000,85.7094991200,86.9562716400,82.3114328400,90387543,9495304071.8400
2020-12-18,86.2228760400,86.1006434400,87.5592858000,85.0901872800,46382065,4920007083.7700
2020-12-21,86.1739830000,87.8933882400,88.4801047200,85.4650339200,36973577,3961393647.5800
2020-12-22,87.8444952000,86.5406808000,88.8060583200,86.3777040000,28483648,3053487975.3800
2020-12-23,87.5103927600,86.3777040000,88.1297046000,85.8480294000,29896625,3188306595.3400
2020-12-24,86.7851460000,88.6593792000,90.5417612400,86.4673412400,28333437,3099032240.9900
2020-12-25,88.6756768800,93.7198088400,94.9339860000,88.4149140000,32433038,3706407247.3100
2020-12-28,94.5265440000,90.4521240000,94.8932418000,89.6372400000,39434048,4419219610.8400
2020-12-29,91.1203288800,88.2356395200,91.7803849200,86.4184482000,37797534,4096371020.0800
2020-12-30,88.8060583200,91.8374268000,92.3996967600,88.6593792000,36217122,4048968057.3800
2020-12-31,91.7151942000,90.8269706400,91.8048314400,89.6453888400,28156885,3139202856.1300
2021-01-04,91.2588591600,90.6151008000,92.6441619600,90.4521240000,36342265,4072713008.8800
2021-01-05,90.6151008000,92.2693153200,95.0643674400,90.6069519600,41762795,4763614447.2100
2021-01-06,92.2856130000,92.6686084800,94.4206090800,91.2670080000,28370017,3219508645.8400
2021-01-07,93.5975762400,93.7116600000,93.7116600000,91.1040312000,32927605,3720602728.4600
2021-01-08,93.8094460800,92.2611664800,95.2354930800,91.3892406000,30767605,3499188266.5300
2021-01-11,91.5277708800,90.6965892000,93.0190086000,89.6372400000,27201138,3055535865.3800
2021-01-12,90.6884403600,92.9782644000,93.3205156800,89.6372400000,28638791,3236967861.4300
2021-01-13,92.9049248400,91.7314918800,93.2960691600,90.9573520800,23771906,2677656700.2300
2021-01-14,91.7314918800,89.7839191200,92.0248501200,88.4964024000,30041617,3321158495.0400
2021-01-15,90.8595660000,89.4987097200,90.8595660000,88.0156208400,24707098,2712379686.5900
2021-01-18,88.8468025200,87.8689417200,89.9143005600,87.5103927600,23513196,2543706267.5900
2021-01-19,88.4149140000,85.5220758000,88.4149140000,84.9761035200,34814227,3676873517.5400
2021-01-20,86.2962156000,86.3532574800,87.6244765200,85.5628200000,30502727,3235274871.6200
2021-01-21,86.3777040000,88.1297046000,88.6593792000,85.8724759200,38293455,4101405936.6400
2021-01-22,87.9748766400,91.7559384000,92.0818920000,87.2822252400,41130799,4580183779.9000
2021-01-25,91.9026175200,90.8188218000,92.5952689200,89.2297980000,38794449,4327402199.2100
2021-01-26,90.0854262000,87.1925880000,90.6802915200,86.9888670000,33976100,3679207532.1900
2021-01-27,87.7630068000,86.8829320800,88.1541511200,85.9702620000,23027045,2461916682.1800
2021-01-28,86.8258902000,85.2857594400,87.9993231600,84.2427079200,28273748,2965224339.2500
2021-01-29,84.9516570000,84.5523638400,85.6606060800,82.3114328400,32727553,3368922622.7900
2021-02-01,83.4930146400,83.5663542000,84.8212755600,82.3032840000,25076609,2572231369.0600
2021-02-02,84.5116196400,86.3777040000,87.1925880000,83.1589122000,31194628,3291860650.5800
2021-02-03,86.3288109600,85.5628200000,87.1518438000,85.1716756800,21573569,2279848995.1700
2021-02-04,84.7479360000,83.7700752000,85.0738896000,82.7188748400,28548211,2932116080.1500
2021-02-05,84.7071918000,87.4370532000,88.2437883600,83.5256100000,38071174,4059241107.6400
2021-02-08,87.4452020400,86.6058715200,89.1075654000,86.2554714000,37346791,4011442131.3100
2021-02-09,87.8037510000,89.4253701600,90.3054448800,86.2147272000,34134561,3712038166.6700
2021-02-10,88.9853328000,88.9853328000,90.2484030000,87.2903740800,34364524,3755577137.7000
2021-02-18,90.7780776000,85.4813316000,90.7780776000,85.1553780000,45041564,4802022748.3600
2021-02-19,85.2124198800,85.6932014400,86.1984295200,83.7782240400,28656349,2988179675.3000
2021-02-22,86.7036576000,81.4965488400,86.7036576000,81.4884000000,45626045,4647867286.1000
2021-02-23,80.9505765600,82.0588188000,83.0855726400,80.6735160000,25488864,2561642243.1500
2021-02-24,82.2951351600,81.2439348000,82.3032840000,80.3475624000,31780663,3169255795.2000
2021-02-25,81.4884000000,82.3440282000,83.3137401600,80.7957486000,31609719,3175504051.9400
2021-02-26,80.6816648400,82.9551912000,84.4708754400,80.6816648400,34996366,3573877073.4200
2021-03-01,83.7700752000,81.7410140400,83.7700752000,80.9261300400,30533938,3058360107.4100
2021-03-02,81.7410140400,80.1438414000,82.1484560400,79.4511900000,30420574,3009376809.7900
2021-03-03,80.2660740000,82.5884934000,82.6944283200,79.4837853600,26463184,2649105245.2700
2021-03-04,81.6350791200,81.8958420000,82.5884934000,80.3394135600,25083124,2509954478.3600
2021-03-05,80.2823716800,81.7328652000,82.4092189200,80.2579251600,22836325,2277798364.5500
2021-03-08,82.0669676400,75.0671140800,82.7514702000,74.7248628000,46204335,4407903275.6400
2021-03-09,75.6864259200,74.7900535200,77.1613659600,72.8424807600,42965618,3970887713.5700
2021-03-10,76.5909471600,76.1101656000,77.0309845200,75.4093653600,24213415,2265100247.9900
2021-03-11,76.5909471600,76.1753563200,77.3161939200,75.3767700000,27251641,2554052750.2700
2021-03-12,77.0065380000,75.1241559600,77.6584452000,74.6270767200,22917855,2127934278.8300
2021-03-15,74.2603789200,73.0054575600,75.0100722000,72.1742758800,30124408,2702706980.6000
2021-03-16,73.7470020000,72.6795039600,73.9751695200,71.7912804000,24041967,2142583645.3700
2021-03-17,72.6876528000,72.2150200800,73.1439878400,71.3675407200,25086337,2221734363.2600
2021-03-18,72.5328248400,72.6958016400,73.7388531600,71.9542572000,31112751,2776569675.5300
2021-03-19,71.7097920000,71.7505362000,72.4757829600,71.0578848000,22450145,1979612740.2200
2021-03-22,71.7505362000,71.7994292400,73.5758763600,71.3838384000,25482696,2255795600.3100
2021-03-23,70.9438010400,71.4245826000,72.0764898000,70.9030568400,24346543,2130891334.3100
2021-03-24,71.4245826000,70.5037636800,71.8727688000,69.8763030000,20113520,1747979556.2000
2021-03-25,69.8355588000,71.0823313200,71.6038570800,69.3384795600,21735235,1886763645.1200
