date,open,close,high,low,volume,amount
2020-01-02,27.7129860000,28.5637494000,28.9512258000,27.4350138000,74984234,2530294947.6100
2020-01-03,28.5553260000,28.7827578000,28.8922620000,28.3784346000,47900997,1630745424.3600
2020-01-06,28.6395600000,28.9849194000,29.5829808000,28.2689304000,58912538,2035676278.5200
2020-01-07,29.0186130000,28.9764960000,29.4482064000,28.7827578000,31456151,1084694852.2200
2020-01-08,28.6479834000,28.7069472000,29.3050086000,28.5553260000,36049030,1234135899.7500
2020-01-09,29.0270364000,29.1870810000,29.2965852000,28.7490642000,37890997,1305627478.2100
2020-01-10,29.0354598000,28.9428024000,29.1955044000,28.6479834000,36442765,1249566932.2500
2020-01-13,29.2713150000,29.6756382000,29.9030700000,29.0607300000,50855250,1785657225.5500
2020-01-14,29.9620338000,29.7851424000,29.9873040000,29.3555490000,37719451,1330874953.7600
2020-01-15,29.7514488000,30.9138780000,31.1665800000,29.4987468000,59945960,2161517159.7600
2020-01-16,30.7454100000,30.9981120000,31.0823460000,30.4590144000,45834312,1677054394.3100
2020-01-17,30.5685186000,30.0462678000,30.7875270000,29.9873040000,48021052,1732968996.5500
2020-01-20,29.9873040000,30.4253208000,30.8886078000,29.9030700000,48803321,1766903916.1600
2020-01-21,30.0462678000,29.4734766000,30.3747804000,29.3808192000,49215107,1734473855.4500
2020-01-22,29.3134320000,30.8380674000,30.9981120000,29.1533874000,55418587,1993790516.7500
2020-01-23,30.3326634000,30.3242400000,31.0149588000,29.5829808000,57062403,2057230929.3500
2020-02-03,27.2918160000,27.3507798000,28.8080280000,27.2918160000,84232907,2796702685.7400
2020-02-04,27.6455988000,28.7911812000,28.8838386000,27.6287520000,64232348,2177880568.6700
2020-02-05,28.8922620000,29.5661340000,30.4084740000,28.5805962000,73555887,2591506575.2700
2020-02-06,29.5745574000,29.9030700000,30.0968082000,28.9849194000,50035614,1761107367.1700
2020-02-07,29.4819000000,29.6503680000,29.9030700000,29.0438832000,46780370,1635388478.3200
2020-02-10,29.4987468000,29.5071702000,29.6082510000,29.0607300000,45266143,1574848744.3100
2020-02-11,29.6082510000,29.9536104000,30.1978890000,29.1281172000,51812994,1827309508.9900
2020-02-12,29.8188360000,30.3242400000,30.4168974000,29.5071702000,44368267,1579577351.5400
2020-02-13,30.2400060000,30.2905464000,30.8717610000,29.9957274000,45628760,1651770269.7200
2020-02-14,30.1052316000,30.1052316000,30.9644184000,29.7767190000,53712672,1933923573.8800
2020-02-17,29.9873040000,31.2929310000,31.3687416000,29.9873040000,66087167,2414717645.9600
2020-02-18,31.2339672000,31.0233822000,31.2339672000,30.5432484000,51012126,1870151058.2700
2020-02-19,31.0907694000,32.1521178000,32.4385134000,30.8043738000,98280870,3695422704.5300
2020-02-20,32.0173434000,32.6743686000,32.9607642000,31.9246860000,69039830,2663056805.0500
2020-02-21,32.6743686000,33.1881960000,33.7694106000,32.4806304000,82072444,3246530781.2600
2020-02-24,32.8512600000,32.8933770000,33.3482406000,32.4385134000,61297406,2395026124.2300
2020-02-25,32.0004966000,32.3037390000,32.5143240000,31.1581566000,75762316,2879413897.2000
2020-02-26,31.8151818000,31.0823460000,32.1268476000,30.9559950000,68380553,2546204276.8600
2020-02-27,31.2508140000,30.9981120000,31.6635606000,30.4927080000,51660450,1904767745.1100
2020-02-28,30.1557720000,29.4819000000,30.9138780000,29.3808192000,65868848,2346742292.3200
2020-03-02,29.4650532000,29.9873040000,30.4758612000,28.9006854000,94881087,3346843896.8800
2020-03-03,30.4927080000,30.1978890000,31.1244630000,29.9030700000,79589910,2886939646.9400
2020-03-04,29.9030700000,29.9283402000,30.1726188000,29.3134320000,59433860,2095559249.1900
2020-03-05,30.6190590000,30.4758612000,30.7454100000,29.7682956000,59922386,2152390761.4100
2020-03-06,30.0715380000,29.6672148000,30.2147358000,29.5492872000,48267285,1709746673.1000
2020-03-09,29.2123512000,28.2015432000,29.2207746000,28.1341560000,82420136,2795943335.9000
2020-03-10,27.8056434000,28.9764960000,29.1196938000,27.8056434000,58991116,1994628076.4100
2020-03-11,29.2713150000,28.5216324000,29.2713150000,28.4710920000,40146751,1369682038.1600
2020-03-12,27.9656880000,27.6961392000,28.1173092000,27.5866350000,47642899,1572588732.3000
2020-03-13,26.5337100000,26.9885736000,27.3760500000,25.4218212000,71395197,2246520554.0400
2020-03-16,27.1065012000,25.3544340000,27.1233480000,25.1691192000,74118273,2287783002.1200
2020-03-17,25.3291638000,24.4447068000,25.7756040000,23.5097094000,92341873,2682843163.0000
2020-03-18,24.7647960000,24.4278600000,25.5229020000,24.4278600000,70173265,2087429742.0600
2020-03-19,24.4278600000,24.4531302000,24.6805620000,23.3833584000,77980475,2230432956.5000
2020-03-20,24.9248406000,24.4952472000,25.0680384000,24.0825006000,57683610,1675295749.2400
2020-03-23,23.6023668000,22.8948012000,23.7371412000,22.8863778000,68195852,1882167393.1400
2020-03-24,23.7876816000,23.4507456000,23.7961050000,22.7431800000,60833126,1677744379.2900
2020-03-25,24.1498878000,24.3015090000,24.6384450000,24.0656538000,62753459,1811433940.5600
2020-03-26,24.3015090000,23.8550688000,24.3015090000,23.7034476000,42842226,1220961247.7400
2020-03-27,24.3436260000,23.9224560000,24.3773196000,23.8297986000,44708295,1278946202.3100
2020-03-30,23.4170520000,23.1475032000,23.4170520000,22.7937204000,53486792,1462659311.0200
2020-03-31,23.4844392000,23.5012860000,23.8382220000,23.4423222000,39635926,1109958358.8000
2020-04-01,23.6697540000,24.4110132000,24.5036706000,23.4760158000,73679183,2116047234.3600
2020-04-02,24.3352026000,25.6492530000,25.6492530000,24.2678154000,79423520,2357986090.6100
2020-04-03,25.7756040000,25.9272252000,26.2136208000,25.3797042000,70059739,2144867625.1200
2020-04-07,26.4915930000,26.2220442000,26.7021780000,25.6997934000,74303630,2299332696.0600
2020-04-08,26.0704230000,25.7671806000,26.0704230000,25.5565956000,44012282,1345505432.5100
